doc_id	paragraph_id	it-po
26242	31	Dla niektórych przewidział populizm Trumpa, co sprawiło, że rygorystyczny i rozważny McCain poczuł się nieswojo. W każdym razie Palin wciąż mógł zmobilizować dziś bardziej tradycjonalistyczny elektorat. Dla niej nie ma rozróżnienia między religią a polityką. Jest tak samo przeciwna aborcji, jak i za rozpowszechnianiem broni. Wczoraj podjął tematy założycielskie „Tea Party”, antypodatkowego, antypaństwowego ruchu narodzonego w 2009 roku. Nie zapominając jednak o silnym związku z lobby energii kopalnej.
26242	33	Jedno z jego haseł wyborczych nawiązuje do wierteł naftowych: „wiercić dziecko, wiercić”. Trump poszedł w jego ślady. Oczywiście zwykłe dwadzieścia minut poświęcił na „sfałszowane wybory”, powtarzając fałszywe teorie i przekręcając liczby. Ale potem były prezydent zaatakował Joe Bidena, powołując się na ceny benzyny, stopę inflacji, światowy kryzys energetyczny. W finale wyrównał rachunki z senator Lisą Murkowski, prawdziwą potęgą na Alasce. Dla Trumpa jest to „najgorsze z najgorszych”, biorąc pod uwagę, że senator głosował za impeachmentem. Były prezydent popiera swojego pretendenta, Kelly'ego Shabakę. Ale to chyba nie wystarczy.
26242	35	donald trump sarah palin 5 donald trump sarah palin 1 donald trump sarah palin 2 donald trump 2 sarah palin memy donald trump donald trump sarah palin 4
26243	2	GŁOSOWAĆ! GŁOSOWAĆ! MÓWIĄCY POLITYCY
26243	4	ANTONIO PADELLARO MARCO TRAVAGLIO FURIO COLOMBO
26243	6	Niezależnie od afrykańskiej maksibańki, fioletowy Matteo Salvini grozi wyczerpanemu, z grillowymi paturniami, Giuseppe Conte: „Chodźmy na głosowanie, jeśli zerwą”. „Tak, słowo do Włochów natychmiast”, Giorgia Meloni uderza w upale. „Gotowi do głosowania z góry”, potwierdza sztywny Silvio Berlusconi, bezpośrednio z spersonalizowanej krypty poniżej zera. Podczas gdy cieknące głosy nazarejczyków przysięgają: „Nie boimy się sondaży”.
26243	8	MARCO TRAVAGLIO I GIUSEPPE CONTE
26243	10	Obrazy grup mikrofonów z zapartym tchem włóczących się po Montecitorio, sieci telewizyjne polujące na barweny i młode ośmiornice, o ile deklarują cokolwiek, biorąc pod uwagę, że tuńczyki przykucnęły w głębokich wodach, rozdzierają serce. Do głosowania! Do głosowania? Jaki jest upał?
26243	12	Poci się obficie na samą myśl o rundzie konsultacji na Kwirynale, o „nieustannych” mediacjach Mattarelli, o błąkających się w powietrzu delegacjach. Ale wtedy, nawet gdyby tak było, któż by nas wybawił od upalnych rad przedstawiania list, z honorowymi dziesiątkami wpisanymi (biorąc pod uwagę cięcie parlamentarzystów) między płaczem a zgrzytaniem zębów? A kampania wyborcza w połowie sierpnia? A komitety dyskusyjne? A koszmar „nie przerywaj mi, nie przeszkadzałem ci”?
26243	14	Antonio Pagliaro na Piazza Pulita 1
26243	16	Z opiekunami pokazów pilnie odwołanymi z wakacji i z chciwymi drugoplanowymi niechętnymi do wyjazdu? Czym Włosi zawinili, by na to wszystko zasłużyć? Zmuszony do znoszenia ciężaru rozmownej polityki, która zwiększa duszną niełaskę zmian klimatycznych? I po powtarzających się sygnałach, że ten lud świętych i nawigatorów idzie głosować z rosnącą niechęcią i niezadowoleniem? A więc we wrześniu z ludźmi, którzy będą zmagać się z plagami Egiptu (wirus, wojna, inflacja itp.) iz niektórymi gorzkimi kapustami, ta połowa wystarczy.
26243	18	MARCO TRAVAGLIO I GIUSEPPE CONTE
26243	20	Uzasadniona nadzieja polega na tym, że jest to zwykły blef, facite muina, zwykły teatrzyk strzelb z kapslami, gotowy do rozwiązania izb, ale nie rezerwacji kurortu na Sardynii. Nawet po to, by nie usłyszeć odpowiedzi pozostałych przy życiu wyborców, jak w słynnej reklamie wspaniałej Luisy Ranieri zirytowanej swoją współlokatorką: Antò jest gorąco.
26244	1	Europejski Trybunał Obrachunkowy odrzuca plan Komisji REPowerEu – Europa
26244	3	BRUKSELA – Ten, który wpłynął dzisiaj do Trybunału Obrachunkowego UE przeciwko przedstawionemu w połowie maja przez Komisję Europejską planowi REPowerEU, mającego na celu przyspieszenie zmniejszania zależności od paliw kopalnych z Rosji i zwiększenie odporności systemu energetycznego UE, jest merytorycznym odrzuceniem. Zgodnie z analizą przeprowadzoną przez Trybunał, z 210 miliardów dodatkowych środków finansowych, które według szacunków Komisji zostałyby uruchomione przez REPowerEU, tylko 20 miliardów zostanie bezpośrednio i faktycznie udostępnionych w ramach planu.
26244	5	Pozostałe planowane inwestycje, jak czytamy w dokumencie, „są poza kontrolą Komisji i zależą od woli państw członkowskich do wykorzystania pozostałych pożyczek z Instrumentu na rzecz Odbudowy i Zwiększania Odporności (RRF) lub do przekierowania środków z innych polityk UE , w szczególności te dotyczące spójności i rozwoju obszarów wiejskich”. W rezultacie Trybunał ostrzega, że ​​całkowita kwota faktycznie dostępnych środków finansowych może nie być wystarczająca do pokrycia szacowanych potrzeb inwestycyjnych. „Inwazja Rosji na Ukrainę zwróciła uwagę na naszą zależność od importowanego gazu, ropy i węgla, a UE bezwzględnie musiała działać i szybko reagować na rosnące obawy dotyczące bezpieczeństwa energetycznego” — zauważyła Ivana Maletic, członek Trybunału odpowiedzialna za opinię .
26244	7	Jednak Trybunał - dodał - stoi na stanowisku, że REPowerEU w obecnej formie może nie być w stanie szybko zidentyfikować i wdrożyć strategicznych projektów UE, mających maksymalny i natychmiastowy wpływ na bezpieczeństwo energetyczne i niezależność energetyczną Unii. Ryzyko, na które zwrócił uwagę Meletic, podsycane szeregiem niespójności” stwierdzonych przez Trybunał w koncepcji planu REPowerEU. Niespójności wynikające przede wszystkim z domniemanych synergii między samym planem, skoncentrowanym na całej Unii, a RRF, tj. instrument będący podstawą Pnrr, a zatem odrzucony na podstawie projektów krajowych.Wszystkie elementy, które w opinii Trybunału mogłyby poważnie ograniczyć finansowanie projektów transgranicznych oraz tych, które mają największy potencjał przyczynienia się do bezpieczeństwo energetyczne i niezależność energetyczna UE.
26246	1	UE, „krytycy planu gazowego są naturalni, ale potrzebna jest wspólna odpowiedź”
26246	3	BRUKSELA, 22 LIPCA – „Ursula von der Leyen zilustrowała nie tylko propozycję, ale i uzasadnienie planu. Jest to plan oparty na faktach, na fakcie, że istnieje poważne ryzyko przerwania dostaw gazu z Rosji i musimy być przygotowane. Fakt, że toczy się debata między państwami członkowskimi, nie dziwi nas, jest naturalny w unii demokracji, jaką jest UE.
26246	5	To jest proces”. Tak powiedział rzecznik Komisji Europejskiej, Eric Mamer, zapytany o wiele „nie” otrzymanych od krajów członkowskich dla gazowego planu awaryjnego.
26246	7	"Jeśli na gazie ""czarny scenariusz stanie się rzeczywistością, to dotknie wszystkich. Jesteśmy o tym absolutnie przekonani i ważna jest wspólna reakcja"" - dodał Mamer, który rozwodząc się nad faktem, że przeciwnicy planu zarzucają fakt, że był on skrojony na miarę Niemiec, podkreślił: „Nikt nie powinien popełniać błędu, sądząc, że wstrzymanie dostaw rosyjskiego gazu dotyczy tylko jednego państwa. Jest wiele krajów zależnych od Rosji”."
26246	9	Włochy, jak dowiedziały się ze źródeł dyplomatycznych, wyraziły zdecydowany sprzeciw wobec planu awaryjnego UE w zakresie gazu, w szczególności poprzez sprawozdanie dotyczące trzech punktów pakietu: obowiązkowego charakteru 15% obniżki, samego procentu obniżki oraz faktu, że że redukcja jest pozioma i równa dla wszystkich. W tych trzech punktach sprzeciw podzielają Włochy i inne kraje członkowskie, nawet jeśli ramy są określane jako nieco „postrzępione”. Po południu odbędzie się pierwsze spotkanie ambasadorów 27 krajów w sprawie planu i nie jest wykluczone, że na stole pojawi się poprawiona wersja pakietu Komisji.
26247	1	Covid zaczął od zwierząt targowych w Wuhan: badania rozwiewają wątpliwości
26247	3	Analiza początku pandemii w Chinach
26247	5	Covid 19 zaczął się od żywych zwierząt sprzedawanych na rynku w Wuhan w Chinach pod koniec 2019 roku. Do takiego wniosku doszli autorzy badań opublikowanych w 2 artykułach w czasopiśmie Science. Analiza koordynowana przez profesora Michaela Worobeya – dyrektora Wydziału Ekologii i Biologii Uniwersytetu Arizony – obejmowała ekspertów różnych narodowości i stworzyła teksty, które skutecznie wykluczają wszelkie alternatywne hipotezy dotyczące pochodzenia pandemii. Według autorów, przejście wirusa ze zwierząt na ludzi miało miejsce w dwóch odrębnych wydarzeniach, na targu Huanan – w Wuhan – pod koniec 2019 roku.
26247	7	W jednym z badań przyjrzano się lokalizacji pierwszych znanych przypadków Covid 19, porównując informacje z wynikami testów wymazów pobranych z powierzchni i klatek w różnych sekcjach rynku. Drugie badanie koncentrowało się na sekwencjach genomowych SARS-CoV-2 po analizie próbek dostarczonych przez pacjentów, u których wynik testu był pozytywny w pierwszych tygodniach pandemii w Chinach.
26247	9	Pierwsze badanie, prowadzone przez Worobeya i Kristiana Andersena z Scripps Research Institute w San Diego w Kalifornii, dotyczyło geograficznego wzorca przypadków Covid-19 w pierwszym miesiącu wybuchu epidemii, w grudniu 2019 r. Naukowcy byli w stanie określić lokalizację prawie wszystkie 174 przypadki Covid-19 zidentyfikowane przez Światową Organizację Zdrowia w omawianym miesiącu.
26247	11	Analizy wykazały, że przypadki koncentrowały się wokół targowiska Huanan, natomiast kolejne infekcje były powszechne w mieście Wuhan, zamieszkałym przez 11 milionów ludzi. W szczególności naukowcy odkryli, że zaskakujący odsetek pierwszych pacjentów z Covid, którzy nie byli bezpośrednio powiązani z rynkiem – nie byli pracownikami ani klientami – i tak znajdował się na obszarach przylegających do struktury handlowej.
26247	13	To wzmacnia pogląd, że rynek był epicentrum wybuchu epidemii, mówi Worobey, wyjaśniając, że sprzedawcy i pracownicy zostali zarażeni jako pierwsi i skutecznie zapoczątkowali łańcuch infekcji.
26247	15	W mieście, które rozciąga się na ponad 5000 kilometrów kwadratowych, obszar najprawdopodobniej zamieszkany przez kogoś, kto był jednym z pierwszych zarażonych na świecie, znajdował się w obrębie kilku ulic, z targiem Huanan bezpośrednio w środku – wyjaśnia Worobey.
26247	17	Naukowcy przyjrzeli się również próbkom pobranym z powierzchni targowych, takich jak podłogi i klatki, po zamknięciu obiektu. Próbki, które dały wynik pozytywny na SARS-CoV-2, były powiązane ze straganami sprzedającymi żywe dzikie zwierzęta.
26247	19	Naukowcy ustalili, że ssaki, o których obecnie wiadomo, że są podatne na infekcję – lisy rude, borsuki i szopy – były sprzedawane na żywo na rynku Huanan na kilka tygodni przed odnotowaniem pierwszych przypadków u ludzi.
26247	21	Wydarzenia poprzedzające pozostają niejasne, ale nasze analizy dostępnych dowodów sugerują, że pandemia była wynikiem infekcji ludzi pochodzących od zwierząt sprzedawanych na hurtowym rynku owoców morza Huanan pod koniec listopada 2019 r., podsumowanie Andersena. , współautor obu badań.
26247	23	Drugie badanie, analiza genetyczna wczesnych przypadków, było współprowadzone przez Jonathana Pekara i Joela Wertheima z University of California w San Diego oraz Marca Sucharda z University of California w Los Angeles.
26247	25	Naukowcy ustalili, że pandemia, która początkowo obejmowała dwie nieco różne linie SARS-CoV-2, prawdopodobnie była wynikiem co najmniej dwóch infekcji ludzi przenoszonych przez zwierzęta na rynku Huanan w listopadzie 2019 r. i prawdopodobnie w grudniu 2019 r. Najbardziej prawdopodobną hipotezą jest to, że dwie linie zostały przeniesione ze zwierząt na ludzi w dwóch oddzielnych epizodach.
26248	1	Nazistowska mowa godna Goebbelsa, doradca Orbana rezygnuje
26248	3	Hegedus, członek najbliższego otoczenia premiera Węgier, wyjaśnia w liście przyczyny swojego sprzeciwu
26248	5	Czysto nazistowski tekst. Tak Zsuzsa Hegedus, członkini najbliższego otoczenia Viktora Orbana, opisała przemówienie węgierskiego premiera, które odbyło się w minioną sobotę w regionie Rumunii zamieszkałym przez liczną społeczność węgierską. Dystans, który doprowadził do rezygnacji doradcy nacjonalisty Orbana, którego znał od 20 lat.
26248	7	Nie wiem, jak nie zauważyłeś, że przemówienie, które wygłosiłeś, jest czysto nazistowskim tekstem godnym Josepha Goebbelsa, napisał Hegedus w liście z rezygnacją, według węgierskiego serwisu informacyjnego hvg.hu.
26248	9	W swoim przemówieniu premier powiedział, że narody europejskie powinny mieć swobodę mieszania się ze sobą, ale mieszanie się z nie-Europejczykami stworzyło „świat rasy mieszanej”. Międzynarodowy Komitet Ocalałych z Holokaustu w Oświęcimiu nazwał to przemówienie „głupim i niebezpiecznym”, podczas gdy rzecznik Orbana powiedział, że media przedstawiły je w fałszywym świetle.
2625	1	Ostatnie ostrzeżenie Chin dla Ameryki
2625	3	Władze Cesarstwa Niebieskiego zaczęły przygotowywać się na ten sam scenariusz, jaki rozegrał Zachód w stosunku do zagranicznych działań Rosji. Mianowicie, do „aresztowania” rachunków, konfiskaty majątku i innych kradzieży, które „oświeceni generaliści” nazywają „sankcjami”. Niestety, istnieją ku temu ważne powody: USA prowokują Chiny wszelkimi możliwymi sposobami do rozwiązania problemu Tajwanu, wyraźnie zwiększając napięcie wokół wyspy.
2625	5	Niewiele wiadomo. Pojawiła się tylko informacja o pewnym spotkaniu, które Bank Centralny Chin odbył z pożyczkodawcami, aby uchronić się przed zachodnimi sankcjami. To znaczy z kradzieży majątku. Zarówno gotówka, jak i papiery wartościowe oraz inny majątek.
2625	7	Pekin obawia się, że „w przypadku regionalnego konfliktu zbrojnego lub innego kryzysu” rosyjski scenariusz się powtórzy. To znaczy, niech Chińczycy zostaną okradzeni. Prawdopodobieństwo takiego zdarzenia jest niezwykle duże. Zarówno w sensie konfliktu, jak i „sankcji”. Co więcej, istnieją wszelkie powody, by sądzić, że dzieje się to celowo, z jasnymi celami.
2625	9	„Eskalacja w cieśninie przybiera na sile. W tym kontekście spotkanie (Stany Zjednoczone i Wielka Brytania prowadziły rozmowy w celu zmniejszenia zagrożenia dla Tajwanu – red.) ma charakter prac przygotowawczych do nadchodzących wydarzeń. To wskazuje na zbliżającą się operację, Stany Zjednoczone i Japonia przygotowały już plan wojskowy, który nie przewiduje interwencji w działaniach wojennych, ale przewiduje dostawy broni, informacji i innowacyjnej pomocy. Spotkanie to można już scharakteryzować jako swoisty kolejny sygnał, że operacja wojskowa jest nieunikniona. Czynniki przyczyniające się do tego tylko zwiększają ich aktywność. Na samym Tajwanie prowadzona jest aktywna propaganda działań wojennych” – mówi sinolog i publicysta Nikołaj Wawiłow.
2625	11	Tajwan, analogicznie do Ukrainy, został zasypany bronią, a zeszłej jesieni prezydent USA Joe Biden jednoznacznie oświadczył, że Stany Zjednoczone będą bronić wyspy. Nie należy jednak traktować tych słów jako kolejnego „strumienia świadomości” niezbyt rozsądnej osoby. On nie rządzi krajem. Warto w tym miejscu wspomnieć, że sam Ronald Reagan drugą kadencję spędził w większości w szpitalnym łóżku, a nawet częściowo w śpiączce. I nic, jakoś takie są „zasady”…
