doc_id	paragraph_id	en-po
757611486	17	Tymczasem Michelle King, rodzicielka z Georgii, zauważyła w 2016 r.: „Moja córka musiała nauczyć się szahidu i pięciu filarów islamu, czyli tego, czego uczysz się nawracać”, podczas gdy nie uczyła chrześcijaństwa ani Dziesięciu Przykazań. W jednym z zadań domowych w hrabstwie Walton w stanie Georgia napisano: „Allah jest [pustką] czczoną przez Żydów i chrześcijan”, a uczniowie musieli wpisać w puste miejsce „ten sam Bóg”.
757611486	18	Rodzic Steve Alsup dodał: „Wydawało mi się, że to połowa prawdy, że nie rozmawiali o skrajnych muzułmanach”. Kim Embry, rzecznik prasowy Walton County Public Schools, powiedział odkrywczo: „Uczymy tego samego, czego uczą wszyscy inni”.
757611486	19	Rzeczywiście. W 2015 roku uczniowie Spring Hill Middle School w Spring Hill w stanie Tennessee zostali zmuszeni w ramach zadania do napisania: „Nie ma boga prócz Allaha; Mahomet jest jego prorokiem”. Matka Joy Ellis zauważyła: „To jest stanowy standard siódmej klasy i będzie w TCAP. Nie miałam problemu z nauczaniem historii islamu, ale posuwanie się tak daleko, by moje dziecko napisało Szahadę, jest nie do przyjęcia”. Inna matka, Brandee Porterfield, zauważyła: „Naprawdę przeszkadzało mi to, że pominęli cały rozdział o powstaniu chrześcijaństwa i spędzili trzy tygodnie na nauce islamu… Rozmawiałam z nauczycielem i dyrektorem” — powiedziała. „Nie zamierzają uczyć się żadnej innej religii, doktryn ani wyznań i nie wracają do tego rozdziału. Nawet jeśli trochę dyskutują o chrześcijaństwie w średniowieczu, nigdy nie będą mieli tej podstawy dla judaizmu lub chrześcijaństwa później”.
757611486	20	"Dyrektor szkół hrabstwa Maury, Chris Marczak, bronił programu nauczania: „Naszym zadaniem jako systemu szkół publicznych jest edukowanie naszych uczniów w zakresie historii świata, aby byli gotowi do konkurowania w globalnym społeczeństwie, a nie do popierania jednej religii nad inną lub indoktrynować."" Porterfield jednak odparował: „Oni nie zastanawiają się nad niczym innym. Więc jeśli uczniowie muszą nauczyć się tej modlitwy na pamięć, wygląda to na indoktrynację”."
757611486	21	Żadne z wtargnięć islamu do szkół publicznych nie powinno być prawdziwym zaskoczeniem. Wielokulturowość to przecież szacunek dla każdej kultury oprócz własnej. Zawstydzenie, żal, a nawet nienawiść do samego siebie, które od dziesięcioleci wpajane są uczniom amerykańskich szkół publicznych, stworzyły próżnię, którą muzułmanie aż nazbyt chętnie wypełniają. Z pewnością ci, którzy wspierają islamizację szkół, zaprzeczyliby, że chcieliby, aby prawo islamskie zostało wprowadzone w Stanach Zjednoczonych, i z oburzeniem odrzuciliby twierdzenie, że ich wysiłki w jakikolwiek sposób sprzyjają temu celowi. Powiedzieliby, że robią to wszystko dla tolerancji, pluralizmu i wielokulturowości.
757611486	22	Niestety ostatecznie wychodzi na to samo.
757611486	23	Artykuł opublikowany za zgodą Roberta Spencera
757713354	1	Nie tak szybko
757713354	3	To musi być albo jeden z najgłupszych aktów, jakie pamiętam, albo bardzo nikczemny plan waszyngtońskich neokonserwatystów, by sabotować koreańskie rozmowy pokojowe.
757713354	4	Jak inaczej opisać decyzję Big Brother USA i młodszego pomocnika Korei Południowej o zorganizowaniu dużych ćwiczeń sił powietrznych na granicy z Koreą Północną. Kłujący Koreańczycy z Północy mieli oczywiście atak, jak zawsze, gdy Stany Zjednoczone napinają muskuły na ich granicach. Kontynuacja rozmów pokojowych w Korei Południowej i Północnej, zaplanowanych w tym tygodniu, została odwołana przez wściekłych Koreańczyków z Północy. Bardzo podekscytowany szczyt w Singapurze między prezydentem USA Donaldem Trumpem a Kim Jong-unem z Korei Północnej jest teraz zagrożony odwołaniem lub opóźnieniem.
757713354	5	Kto może winić Koreańczyków z północy za wysadzenie ich szczytów? Gdy ustniki administracji Trumpa paplały o pokoju i świetle, Siły Powietrzne Stanów Zjednoczonych przygotowywały się do lotu ciężkimi bombowcami B-52 i myśliwcami F-22 Raptor stealth wokół granic Korei Północnej, a uzbrojone w rakiety okręty podwodne czaiły się na morzu.
757713354	6	Ta prowokacja była pierwszym z dwóch dużych wiosennych ćwiczeń wojskowych zaplanowanych przez USA i ich niechętnego południowokoreańskiego satrapę. W przypadku, gdyby Korea Północna nie odebrała wiadomości, drugie ćwiczenie nosi kryptonim „Maksymalny grzmot”.
757713354	7	American Raj: Liberati... Eric Margolis Najlepsza cena: 5,99 USD Kup Nowość 45,86 USD (stan na 09:30 EDT – szczegóły) I to zaraz po tym, jak Trump i jego neokonserwatyści wycofali się z rozsądnego traktatu nuklearnego z Iranem. W polityce, którą można by nazwać „jedz piasek i umrzyj”, Trump zażądał, aby Iran nie tylko zrezygnował z wszelkich zdolności nuklearnych (Iran nie ma broni nuklearnej), ale także pozbył się swoich niejądrowych uzbrojonych rakiet średniego zasięgu, przestał wspierać Palestyńczyków, Hezbollah w Libanie i Huti w Jemenie, odwróćcie się i bądźcie dobrzy, nie róbcie nic, co mogłoby zdenerwować Izrael i wycofajcie się z Syrii. Krótko mówiąc, polityka całkowitego poddania się, prowadząca do przyszłej zmiany reżimu. Trudno nazwać to zachętą dla Korei Północnej.
757713354	8	Korea Północna miała rację, gdy oskarżyła arcy-neokona Johna Boltona o próbę sabotowania porozumienia pokojowego. W latach 2005-2006 Bolton był ambasadorem administracji Busha przy ONZ. Ustanowił tradycję bycia anty-muzułmaninem, proizraelskim i antyrosyjskim, politykę kontynuowaną do dziś przez obecnego przedstawiciela ONZ w USA, krzykliwego neokonserwatystę Nikki Haley.
757713354	9	W latach 2005-2006, po latach negocjacji, Stany Zjednoczone i Korea Północna były bliskie zawarcia porozumienia nuklearnego i pokojowego.
757713354	10	Wprowadź Johna Boltona. Udało mu się sabotować umowę między USA a Koreą Północną. Czemu? Ponieważ Bolton, jako arcy-neokon, był fanatycznie proizraelski i obawiał się, że Korea Północna może dostarczyć technologię nuklearną wrogom Izraela. Jak zwykle w przypadku neokonserwatystów, interesy Izraela były ważniejsze od interesów Stanów Zjednoczonych. Nowo mianowany sekretarz stanu Trumpa, Michael Pompeo, również jest zagorzałym neokonserwatystą.
757713354	11	W zeszłym tygodniu Bolton wystąpił w amerykańskiej telewizji i faktycznie zasugerował, że Korea Północna może podążać kursem wyznaczonym przez Libię, ze wszystkich miejsc. Ówczesny władca Libii, Muammar Kadaffi, kupił od Pakistanu trochę sprzętu nuklearnego, aby przekazać go Stanom Zjednoczonym w geście współpracy po inwazji administracji Busha na Irak. Przekazanie odbyło się z wielką pompą, po czym Stany Zjednoczone, Francja i Wielka Brytania zaatakowały Libię i obaliły Kadafiego. Nieszczęsny libijski przywódca został ostatecznie zamordowany przez francuskich agentów. Wojna na szczycie... Eric Margolis Najlepsza cena: 2,60 USD Kup Nowość 24,57 USD (stan na 09:00 EDT — szczegóły)
757713354	12	Czy to właśnie Bolton ma na myśli dla Korei Północnej? Mieszkańcy północy z pewnością tak myśleli. Niektórzy zastanawiali się, czy Bolton i być może Pompeo próbowali sabotować umowę z Koreą Północną. A przynajmniej byli niewiarygodnie tępi i wojowniczy. Czy Trump był zamieszany w tę intrygę? Ciężko powiedzieć. Ale nie może być szczęśliwy. Jego sługusy i lizanie butów promują Trumpa do Nagrody Nobla – raczej przed wydarzeniami.
757713354	13	A może wojsko USA pobrzękiwało szablami i próbowało chronić swoje ogromne inwestycje w Azji Północnej? Pentagon nieprzychylnie odnosi się do proponowanych koreańskich porozumień nuklearnych. Wybuch słodyczy i światła dochodzący z Pjongjangu brzmi zbyt dobrze, aby mógł być prawdziwy.
757713354	14	Weteranom Korei, w tym autorowi, trudno uwierzyć, że Kim Jong-un zrezygnuje z broni nuklearnej, zwłaszcza po zobaczeniu oszustwa Trumpa w kontaktach z Iranem i morderstwie Kadaffiego.
757713354	15	Mówiąc o denuklearyzacji, dlaczego Korea Północna nie żąda, aby Stany Zjednoczone pozbyły się swojej broni nuklearnej stacjonującej w Korei Południowej, Okinawie, Guamie i 7. Flocie? Wiele z nich jest ukierunkowanych na Koreę Północną. Amerykańska broń nuklearna jest oparta na Diego Garcia na Oceanie Indyjskim. Inni mają potajemne siedziby w Japonii.
757713354	16	Dlaczego nie zażądać od USA wycofania wszystkich 28 500 żołnierzy z Korei Południowej i około 2000 techników wojskowych z baz lotniczych? Definitywnie powstrzymaj te wiosenne i jesienne manewry wojskowe, które zwiększają zagrożenie wojną. Znieść embargo handlowe Korei Północnej, które jest równoznaczne z wojną gospodarczą na wysokim szczeblu. Nawiązać normalne stosunki dyplomatyczne.
757713354	17	Pjongjang nawet nie zaczął podnosić tych kwestii. Uśmiechy i uściski są przedwczesne.
757713354	18	Najlepsze z Erica Margolisa
757843275	1	EKSPERYMENTALNA Szczepionka Ebola będzie podawana w Kongo, gdy wzrośnie liczba ofiar śmiertelnych wirusa Ebola
757843275	3	Eksperymentalna szczepionka przeciw Eboli jest wprowadzana w Kongo, ponieważ liczba ofiar śmiertelnych z powodu tej choroby zakaźnej wciąż rośnie. Akcja szczepień rozpocznie się już dziś.
757843275	4	„Kampania szczepień rozpoczyna się jutro, w poniedziałek, w Mbandaka, stolicy prowincji” – powiedział minister zdrowia Oly Ilunga The Associated Press, jak donosi 9 News Australia. „Będzie skierowany przede wszystkim do personelu medycznego, kontaktów chorych i kontaktów kontaktów”. Światowa Organizacja Zdrowia ostrzegała przed „sytuacją eboli” w Kongo i wydaje się, że jedynym rozwiązaniem jest eksperymentalna szczepionka.
757843275	5	Szczepionka eksperymentalna to taka, której nigdy wcześniej nie wypróbowano na ludziach.
757843275	6	Gorączka krwotoczna Ebola, występująca głównie w Afryce, jest jedną z najbardziej przerażających chorób na świecie. Rozpoczyna się objawami grypopodobnymi, po których następuje krwawa biegunka i wymioty. Kilka dni później niektóre ofiary zaczynają krwawić z nosa, ust i oczu. W zależności od szczepu wirusa Ebola może zabić do 90% ofiar. Nie ma lekarstwa na Ebolę. Wirus rozprzestrzenia się poprzez bezpośredni kontakt z krwią lub wydzielinami zakażonej osoby.
757843275	7	Czy więc wirus Ebola osiąga wystarczająco przerażający poziom, aby uzasadniona była eksperymentalna szczepionka? Liczba ofiar śmiertelnych osiągnęła 26, a szczepionka zostanie wprowadzona w Mbandaka, północno-zachodnim mieście liczącym 1,2 miliona mieszkańców, które niedawno dotknęło wybuch epidemii. Ponieważ wirus rozprzestrzenia się poprzez bezpośredni kontakt, nie przenosi się drogą powietrzną, nie jest tak śmiercionośny, jak mógłby być.
757843275	8	Przeczytaj więcej o eboli i sposobach jej przenoszenia:
757843275	9	Początkowo kampania będzie skierowana do 600 osób, głównie personelu medycznego, kontaktów podejrzanych przypadków oraz osób, które miały kontakt z kontaktami, powiedział Ilunga. Urzędnicy pilnie pracują, aby zapobiec rozprzestrzenianiu się choroby poza Mbandaka, która leży nad rzeką Kongo, ruchliwym korytarzem komunikacyjnym i znajduje się godzinę lotu od stolicy.
757843275	10	Rozprzestrzenianie się Eboli z obszarów wiejskich do Mbandaki wywołało alarm, ponieważ Ebola może rozprzestrzeniać się szybciej w ośrodkach miejskich. Gorączka może powodować ciężkie krwawienie wewnętrzne, które często kończy się śmiercią. Oznacza to, że wirus sam w sobie nie zabija. Odpowiedź układu odpornościowego na wirusa jest śmiertelna.
757843275	11	ZMapp to także eksperymentalny lek, który może pomóc w wyzdrowieniu z wirusa Ebola. Ale, podobnie jak podawana szczepionka, nie została jeszcze przetestowana pod kątem bezpieczeństwa ani skuteczności. To nie jest szczepionka – to lek terapeutyczny. Z siedmiu osób, którym do tej pory podano lek, dwie zmarły. ZMapp pokazuje „obietnicę”, chociaż wyniki naukowe nie są ostateczne.
757843275	12	Według władz ryzyko rozprzestrzeniania się eboli w Kongu jest „bardzo wysokie”, a choroba może przenieść się również do dziewięciu sąsiednich krajów, ostrzega Światowa Organizacja Zdrowia. WHO powstrzymała się jednak przed ogłoszeniem wybuchu globalnego zagrożenia zdrowotnego. WHO stwierdziło, że nie powinno być ograniczeń w podróżach międzynarodowych ani w handlu.
757843275	13	W międzyczasie ważne jest, aby nie dopuścić do zarażenia się wirusem. Niestety pracownicy służby zdrowia są najbardziej narażeni na niebezpieczeństwo, gdy próbują ograniczyć cierpienie: dlatego jako pierwsi otrzymają eksperymentalną szczepionkę. Dla ich dobra miejmy nadzieję, że zadziała lepiej niż tegoroczna szczepionka przeciw grypie.
757964238	1	Ludzie wzywają Biały Dom do ułaskawienia ranczerów z Oregonu, Steve'a i Dwighta Hammonda
757964238	3	Kilka lat temu przedstawiłem wam rodzinę Hammonów, rodzinę ranczerów z Oregonu, która stała się celem po tym, jak patriarcha rodziny i jego syn trafili do więzienia za robienie tego, co robią farmerzy, wzniecanie pożarów w celu ochrony mienia i zwierząt gospodarskich. Jednak w czasach nieograniczonych oskarżeń o „terroryzm”, po odbyciu przez nich kary, rząd federalny ścigał obu mężczyzn przez dłuższy czas w ich systemie więziennym dla zysku. Ich historia ostatecznie doprowadziła do protestu Malheur Wildlife Refuge, który doprowadził do zabójstwa LaVoy Finicum. Teraz wielu, którzy widzieli, co miało miejsce zarówno w procesach w Oregonie, jak iw procesach Bundy Ranch, wzywa prezydenta Donalda Trumpa do ułaskawienia Steve'a i Dwighta Hammondów.
757964238	4	Zgodnie z petycją Białego Domu złożoną w imieniu Dwighta i Stevena Hammondów przez Protect The Harvest:
757964238	5	Sprawa Hammonda jest postrzegana przez wielu na Zachodzie, a nawet w całym kraju, jako ewidentna pomyłka sądowa, podobna do podwójnego zagrożenia. weź udział w naszej ankiecie - ciąg dalszy historii poniżej Kogo uważasz za najbardziej skorumpowanego polityka Demokratów? Kogo uważasz za najbardziej skorumpowanego polityka Demokratów?
757964238	6	Kogo uważasz za najbardziej skorumpowanego polityka Demokratów? * Dianne Feinstein Maxine Waters Adam Schiff Chuck Schumer Kamala Harris Kirsten Gillibrand Keith Ellison Cory Booker
757964238	7	E-mail *
757964238	8	Nazwa To pole służy do celów walidacji i powinno pozostać niezmienione. Wypełnienie tej ankiety zapewnia bezpłatny dostęp do aktualizacji Freedom Outpost. Możesz zrezygnować w dowolnym momencie. Zgadzasz się również z Polityką prywatności i Warunkami użytkowania tej witryny. Tak długo, jak Dwight i Steven Hammond pozostają w więzieniu za ewidentną pomyłkę sądową, ta sprawa pozostaje plagą dla federalnych agencji regulacyjnych i wymiaru sprawiedliwości w sprawach karnych. Społeczności wiejskie Zachodu bardzo doceniają wysiłki administracji Trumpa na rzecz odbudowy gospodarek tych społeczności. Z całym szacunkiem prosimy prezydenta Trumpa o ułaskawienie Dwighta i Stevena Hammonda.
