doc_id	paragraph_id	en-ge
757964238	5	Der Hammond-Fall wird von vielen im Westen und in der Tat im ganzen Land als offensichtlicher Justizirrtum angesehen, der einer doppelten Gefährdung gleicht. Nehmen Sie an unserer Umfrage teil – die Geschichte geht weiter unten Wen halten Sie für den korruptesten demokratischen Politiker? Wen halten Sie für den korruptesten demokratischen Politiker?
757964238	6	Wen halten Sie für den korruptesten demokratischen Politiker? * Dianne Feinstein, Maxine Waters, Adam Schiff, Chuck Schumer, Kamala Harris, Kirsten Gillibrand, Keith Ellison, Cory Booker
757964238	7	Email *
757964238	8	Name Dieses Feld dient Validierungszwecken und sollte unverändert bleiben. Durch das Ausfüllen dieser Umfrage erhalten Sie kostenlosen Zugriff auf Freedom Outpost-Updates. Sie können sich jederzeit abmelden. Sie stimmen auch der Datenschutzrichtlinie und den Nutzungsbedingungen dieser Website zu. Solange Dwight und Steven Hammond wegen eines offensichtlich groben Justizirrtums im Gefängnis bleiben, bleibt diese Angelegenheit ein Ärgernis für die Bundesaufsichtsbehörden und das Strafjustizsystem. Ländliche Gemeinden des Westens wissen die Bemühungen der Trump-Regierung, die Wirtschaft dieser Gemeinden wiederherzustellen, sehr zu schätzen. Wir bitten Präsident Trump respektvoll um Verzeihung für Dwight und Steven Hammond.
757964238	9	Ich stimme dieser Einschätzung vollkommen zu und unterstütze Präsident Trump voll und ganz bei der Begnadigung dieser Männer. Sie sind am weitesten von Terroristen entfernt. Sie sind fleißige, familiengeführte Viehzüchter, die einfach nur ihren Job gemacht haben.
757964238	10	Ich habe in mehreren Artikeln über den Fall Hammond geschrieben, die Sie unten einsehen können.
757964238	11	Viele von Ihnen haben diese Geschichten verfolgt, als der Mainstream sie nicht behandeln wollte. Viele von Ihnen folgten der Bundy Ranch bis nach den Prozessen, aber als wir darum baten, dass die Leute aufstehen und eine Petition unterschreiben, um den Staatsanwalt von Bundy Ranch, Steven Myhre, für seine Verbrechen vor Gericht zu bringen, konnten wir keine 1.000 Unterschriften bekommen.
757964238	12	Versetzen Sie sich bitte in die Lage dieser bescheidenen Viehzüchter und überlegen Sie, ob Sie es begrüßen würden, wenn sich jemand einfach die Zeit nimmt, seinen Namen auf eine Petition zu setzen, auf die der Präsident der Vereinigten Staaten möglicherweise reagieren müsste, indem er diese Männer freilässt. Denken Sie darüber nach und unterstützen Sie dann bitte die Petition, indem Sie hier klicken.
758385628	1	US-Mitarbeiter erleidet Hirnverletzung nach „Laut“-Vorfall in China | Bangkok Post: Nachrichten
758385628	3	Eine amerikanische Flagge wird neben dem chinesischen Staatswappen während einer Willkommenszeremonie für den Besuch von US-Präsident Donald Trump vor der Großen Halle des Volkes in Peking am 9. November 2017 gehisst. (Foto aus der AP-Datei)
758385628	4	PEKING: Die US-Botschaft in China hat am Mittwoch eine Gesundheitswarnung herausgegeben, nachdem ein US-Regierungsangestellter ein „anormales“ Geräusch erlebt und eine leichte Gehirnverletzung erlitten hat – bei einem Vorfall, der an eine mysteriöse Krankheit erinnert, die Diplomaten in Kuba getroffen hat.
758385628	5	US-amerikanische und chinesische Behörden untersuchen die Angelegenheit, nachdem bei dem Mitarbeiter, der in die südliche Stadt Guangzhou entsandt wurde, ein leichtes Schädel-Hirn-Trauma (MTBI) diagnostiziert wurde, sagte Botschaftssprecherin Jinnie Lee.
758385628	6	In einer Warnung, die per E-Mail an US-Bürger in China gesendet wurde, sagte die Botschaft, sie wisse nicht, was die Symptome oder ähnliche Situationen im Land verursacht habe.
758385628	7	In Kuba gaben die USA letztes Jahr bekannt, dass 24 Diplomaten und ihre Familienangehörigen einem ungelösten mysteriösen Angriff zum Opfer gefallen waren, der sie mit Verletzungen zurückließ, die einem Hirntrauma ähneln. Auch zehn kanadische Diplomaten und ihre Angehörigen litten unter einer seltsamen Krankheit.
758385628	8	Wir können es derzeit nicht mit dem in Verbindung bringen, was in Havanna passiert ist, aber wir untersuchen alle Möglichkeiten, sagte ein Beamter der US-Botschaft in Peking gegenüber AFP unter der Bedingung der Anonymität.
758385628	9	Der Gesundheitsalarm der Botschaft besagt, dass der Regierungsangestellte „vor kurzem subtile und vage, aber abnormale Geräusch- und Druckempfindungen gemeldet hat“.
758385628	10	Die US-Regierung nehme diese Berichte ernst und habe ihre offiziellen Mitarbeiter in China über dieses Ereignis informiert, heißt es in der Mitteilung.
758385628	11	US-amerikanische und chinesische Behörden untersuchen die Angelegenheit, sagte eine Botschaftssprecherin
758385628	12	Wenn Sie in China irgendwelche ungewöhnlichen akuten Hör- oder Sinnesphänomene erleben, die von ungewöhnlichen Geräuschen oder durchdringenden Geräuschen begleitet werden, versuchen Sie nicht, deren Quelle zu lokalisieren. Begeben Sie sich stattdessen an einen Ort, an dem die Geräusche nicht vorhanden sind, heißt es darin und fordert Menschen mit medizinischen Problemen auf, einen Arzt aufzusuchen.
758385628	13	Lee sagte, der Mitarbeiter habe zwischen Ende 2017 und April 2018 „eine Vielzahl von körperlichen Symptomen“ gehabt. Die Person wurde in die Vereinigten Staaten geschickt und am 18. Mai mit MTBI diagnostiziert.
758385628	14	Das (State) Department nehme diesen Vorfall sehr ernst und arbeite daran, die Ursache und die Auswirkungen des Vorfalls zu ermitteln, sagte Lee.
758385628	15	Die chinesische Regierung hat uns versichert, dass sie ebenfalls Ermittlungen durchführt und geeignete Maßnahmen ergreift.
758385628	16	Das chinesische Außenministerium war für eine Stellungnahme nicht sofort erreichbar.
758385628	17	- kubanischer Fall -
758385628	18	"In Kuba hatten die amerikanischen Opfer den Beginn ihrer Symptome mit ""ungewöhnlichen Geräuschen oder Hörempfindungen"" in Verbindung gebracht, sagte ein Arzt des Außenministeriums im Januar dem US-Senat."
758385628	19	Charles Rosenfarb, ein Arzt und Direktor des Büros für medizinische Dienste des Außenministeriums, sagte, die Symptome seien gemischt, stimmten aber mit einem Hirntrauma überein.
758385628	20	Die Opfer litten unter Kopfschmerzen, Hörverlust, Orientierungslosigkeit und einem gewissen Verlust der kognitiven Fähigkeiten.
758385628	21	(Video YouTube/ZEIT)
758385628	22	"Anfangs vermuteten Beamte, dass die Amerikaner von einer Art akustischer Waffe angegriffen worden waren, obwohl hochrangige Beamte in der Öffentlichkeit vorsichtiger waren und von ""Gesundheitsangriffen"" sprachen. Medienberichte deuten darauf hin, dass das FBI keine Beweise für die Schallwaffentheorie verifizieren konnte."
758385628	23	Die US-Regierung macht Kuba dafür verantwortlich und argumentiert, dass der autoritäre Staat von Raul Castro die Anschläge entweder ausgeführt oder zumindest gewusst haben muss, wer dahintersteckt.
758385628	24	Der Vorfall veranlasste die Vereinigten Staaten im vergangenen Jahr, mehr als die Hälfte ihres Personals aus der Botschaft in Havanna abzuziehen, die 2015 wiedereröffnet wurde, als die beiden Nationen ihre 1961 abgebrochenen diplomatischen Beziehungen wieder aufbauten.
758385628	25	Kanada gab letzten Monat bekannt, dass es die Familien seiner Diplomaten in Kuba nach Hause bringen würde, nachdem eine einjährige Untersuchung der Krankheit keine Ursache ergeben hatte.
758385628	26	Die Ursache (ihrer Symptome) bleibt unbekannt, könnte aber von Menschen verursacht sein, schloss die kanadische Regierung.
758385628	27	Kanadische und US-Behörden hatten ursprünglich einen „Schallangriff“ oder einen „psychosomatischen Massenvorfall“ vermutet, aber diese werden „jetzt als unwahrscheinlich angesehen“, sagte ein hochrangiger kanadischer Beamter.
758385628	28	Zu den Symptomen gehörten Schwindel, Kopfschmerzen und Konzentrationsschwäche.
758385628	29	Im Gegensatz zu ihren amerikanischen Kollegen berichtete jedoch kein kanadischer Gesandter, dass er verdächtige Geräusche gehört habe, bevor er krank wurde.
758386255	1	Papst Franziskus gegen kontemplative Orden
758386255	3	Die Herangehensweise des Franziskus Vatikan an das kontemplative Leben ist wahrscheinlich die anschaulichste unserer gesamten Krise. Das kontemplative Leben zielt nur auf ein rein übernatürliches Ziel. Es hat keinen „Nutzen“ in dem Sinne, dass weder die Bergoglianer – in Bezug auf ihre politischen Machenschaften – noch die Welt verstehen können. An keinem anderen Ort werden die Unterschiede zwischen den beiden Programmen – dem katholischen Christusprogramm und dem bergoglischen/kasperianischen Programm – schärfer kontrastiert.
758386255	4	Ein Aspekt des Charakters von Papst Franziskus, der von den katholischen und säkularen Medien gleichermaßen wenig erforscht zu sein scheint, ist seine offensichtliche Verachtung für ein kontemplatives religiöses Leben – eine Facette des katholischen Lebens, die man als das rein religiöse aller Unternehmungen der Kirche bezeichnen könnte. Die Welt versteht es nicht oder will es nicht. Daher ist es Bergoglian ein Dorn im Auge, und er hat wiederholt seine Verachtung dafür geäußert. Als er 2016 ein Dokument über kontemplative Nonnen herausgab, machten sich die Gläubigen auf einen Aufprall gefasst.
758386255	5	In seinem jüngsten Dokument „Gaudete et Exultate“, angeblich über die Heiligkeit, griff der Papst den religiösen Wunsch nach Stille und Einsamkeit an, mit Gott im Gebet allein zu sein, die Einheit mit ihm zu suchen, und sagte im Wesentlichen, dass das christliche Leben von Natur aus sozial sei Aktivismus, über materielle, weltliche Zwecke. Zu diesen Grundlagen des kontemplativen Lebens – eigentlich jeder Form des religiösen Lebens in der Kirche – stellte Franziskus eine weitere seiner falschen Dichotomien auf, Kontemplation im Gegensatz zum Dienst an anderen, indem er eine jesuitische Maxime als Imperativ für alle Katholiken aufstellte: „Wir sind berufen selbst mitten in der Tat kontemplativ zu sein und in der Heiligkeit zu wachsen, indem wir verantwortungsbewusst und großzügig unsere eigentliche Mission erfüllen.“
758386255	6	Der italienische Vatikanist Marco Tosatti kommentierte trocken: „Freut euch und seid froh … aber nicht, wenn ihr ein Klausurbruder seid.“
758386255	7	Im Jahr 2016 schrieb ich, dass die Apostolische Konstitution von Franziskus, „Vultum dei quaerere“, in mancher Hinsicht das bisher schädlichste Objekt des Pontifikats der Abrissbirne war. Leider ging es um ein Thema, das die Welt und damit auch die moderne Kirche so wenig interessiert, dass es kaum jemandem aufgefallen ist. Das Dokument richtete sich speziell an kontemplative Ordensfrauen und drohte damit, dass in etwa einem Jahr genau dargelegt werden würde, was nun von Nonnen verlangt wird, um ihre Berufungen fortzusetzen.
758386255	8	Das letzte Woche herausgegebene neue Dokument „Cor orans“ ist juristisch, das heißt, es ist nicht viel mehr als eine Liste spezifischer Normen oder Regeln – 289 davon! – dem nun alle Gemeinschaften kontemplativer Nonnen folgen müssen.
758386255	9	Eine seltsame Bemerkung in Artikel 19 ist vielleicht die prägnanteste Beschreibung der Richtung, die für Kontemplative geplant ist:
758386255	10	„Ein Nonnenkloster wird, wie jedes Ordenshaus, unter Berücksichtigung seiner Nützlichkeit für die Kirche und das Institut errichtet.“ (Betonung hinzugefügt)
758386255	11	"Warten Sie ... seine ""Nützlichkeit""? Ich denke, eine berechtigte Frage, die die Gläubigen dieser vatikanischen Abteilung stellen sollten, könnte lauten: „Nach welchen spezifischen Kriterien wird die ‚Nützlichkeit‘ eines Klosters tatsächlich bestimmt?“"
758386255	12	Man kommt nicht umhin, auf die Kriterien für Klöster zurückzugreifen, die die revolutionären Säuberungen im Europa des 18. und 19. Jahrhunderts überstehen durften. Ein Haus, das den Säkularisten beweisen könnte, dass es „nützlich“ ist – dass es sich um bedürftige Alte kümmern, Kinder unterrichten oder Kranke pflegen kann – würde weiterbestehen dürfen. Diejenigen, die rein kontemplativ waren – eine zielstrebige Hingabe an die Anbetung Gottes – wurden geschlossen.
758386255	13	Es ist keine unbedeutende Marotte der modernen Geschichte und eine, die uns viel über das Wesen des gegenwärtigen Pontifikats aussagt, dass Häuser von Kontemplativen immer wieder von säkularistischen Regimen angegriffen werden, von Heinrich VIII. bis zur Sowjetunion.
758386255	14	Bruch? Welcher Bruch?
758386255	15	Das erste, was Cor orans tut, ist, Kontinuität sowohl mit der Theologie vor als auch nach dem Zweiten Vatikanischen Kontinuum zu beanspruchen. In der Einleitung scheint er bestrebt zu sein, eine „Hermeneutik der Kontinuität“ mit Pius XII. und seinem Dokument Sponsa Christi Ecclesia von 1950 herzustellen. Die Autoren bestehen darauf, dass es keinen Widerspruch zwischen den beiden gibt – außer natürlich, wo es Widersprüche gibt – und das Sowohl Pius XII. als auch Franziskus sind sehr daran interessiert, dass Nonnen das „Ziel ihrer spezifischen Berufung“ erreichen. Es beschreibt Franziskus als Verkünder dieses Dokuments „im Gefolge“ von Pius XII.[1].
758386255	16	In der Tat hat Papst Franziskus durch die Verkündung der Apostolischen Konstitution Vultum Dei quaerere am 29. Juni 2016, um den Kontemplativen zu helfen, das Ziel ihrer besonderen Berufung zu erreichen, zum Nachdenken und zur Unterscheidung über den genauen Inhalt eingeladen, der mit dem geweihten Leben im Allgemeinen und mit dem geweihten Leben verbunden ist klösterlichen Tradition, aber er beabsichtigte nicht, die nur in einigen Punkten abweichende Sponsa Christi Ecclesia aufzuheben. Folglich sind die beiden päpstlichen Dokumente als normativ für Nonnenklöster in Kraft zu halten und müssen in einer einheitlichen Vision gelesen werden.
758386255	17	Aber natürlich wird das gesamte Spiel im nächsten Absatz verschenkt:
758386255	18	Papst Franziskus beabsichtigte im Gefolge der Lehre von Papst Pius XII. und bekräftigt durch das II. Ökumenische Vatikanische Konzil, in Vultum Dei quaerere den intensiven und fruchtbaren Weg darzustellen, den die Kirche in den letzten Jahrzehnten im Lichte der Lehren des gleichen Rates und unter Berücksichtigung der veränderten soziokulturellen Bedingungen.
758386255	19	Ja, so hieß es.
758386255	20	Hier ist meine Übersetzung:
758386255	21	„Der ‚Weg‘ der Kirche in den letzten 50 Jahren war ‚fruchtbar‘. Woher weißt du das? Weil wir Ihnen sagen, dass es so ist.“
758386255	22	Mit anderen Worten, es gab keinerlei Probleme mit der Richtung, die die Kirche oder das Ordensleben seit dem II. Vatikanischen Konzil eingeschlagen haben. Alles, was passiert ist, war in vollständiger und perfekter Kontinuität zwischen der Vor-Kirche und der Nach-Kirche; es gab keinen Bruch oder Bruch mit der Vergangenheit. Alle Änderungen, die von Ordenshäusern vorgenommen wurden, waren vollkommen legitim und gut – „fruchtbar“, wenn auch vielleicht ein bisschen „intensiv“ – und wurden im „Licht der Lehren“ des Zweiten Vatikanischen Konzils und „veränderter soziokultureller Bedingungen“ vorgenommen. Es gibt daher keinen legitimen Grund für irgendein Ordenshaus, zu versuchen, die Uhr auf die Normen oder Stile des Ordenslebens vor dem Zweiten Vatikanischen Konzil „zurückzudrehen“. Jeder, der dies versucht, ist eine böse Nonne [hier eine Reihe unverständlicher päpstlicher Beleidigungen einfügen].
