doc_id	paragraph_id	ge-fr
2220	5	Plus précisément, il s'agit du gisement de pétrole Léviathan, au large des côtes d'Israël. De là, un gazoduc sous-marin doit se rendre en Turquie et de là livrer du gaz aux pays voisins du sud de l'Europe. Leviathan est exploité par American Chevron et Israel NewMed Energy et Ratio Oil. La production y a démarré fin 2019 après quelques problèmes initiaux, notamment environnementaux.Le gazoduc livre actuellement du gaz naturel à Israël, à la Jordanie et à l'Égypte. Il est prévu d'augmenter la production annuelle de 12 à 21 milliards de mètres cubes et d'exporter cette quantité vers l'Europe. Si l'on considère que l'Union européenne importe chaque année 155 milliards de mètres cubes de gaz naturel de Russie et que ce montant ne correspond qu'à 40 % de la consommation, il devient clair que la construction éventuelle d'un gazoduc entre Israël et la Turquie ne réduira que marginalement dépendance vis-à-vis de la Russie.
2220	7	"Le projet est surprenant car les relations turco-israéliennes ne sont pas forcément amicales. Le président Recep Tayyip Erdogan veut apparemment changer cela. Il a déclaré que la coopération gazière est ""l'une des étapes conjointes les plus importantes pour les relations bilatérales"". Il est prêt à envoyer des ministres de haut rang en Israël pour relancer l'idée de pipeline de longue date. Cependant, la construction du pipeline prendrait des années. La ministre israélienne de l'énergie, Karine Elharrar, était sceptique : de nombreuses questions, y compris des questions financières, n'ont pas encore été discutées. Le projet doit être économiquement viable, ce n'est pas ""certain"" pour le moment. L'industrie est également sceptique. Elle craint que le projet ne tombe à l'eau en raison de restrictions de production et de problèmes géopolitiques."
2220	9	La Turquie a besoin de 50 milliards de mètres cubes de gaz naturel par an et importe la quasi-totalité de ses combustibles fossiles de Russie et d'Azerbaïdjan via des pipelines. En raison de sa position géopolitique, il occupe une position avantageuse en tant que base de distribution de gaz naturel. Les relations avec Poutine sont neutres. En 2016, les deux pays ont décidé de construire le gazoduc TurkStream. Il part de la Russie via la Turquie jusqu'à un terminal sur la côte de la mer Noire et est relié à la Bulgarie. Le gaz coule à Sofia depuis début 2020. L'oléoduc contourne l'Ukraine en tant que voie de transit pour l'approvisionnement vers l'Europe. L'UE et les États-Unis n'en sont pas contents. Bien sûr, il est logique que la Turquie obtienne du gaz bon marché de la Russie, mais cela sera probablement soumis à des conditions, a-t-il déclaré. Et cela pourrait devenir un problème pour l'UE, selon Bruxelles.
2220	11	"Les États-Unis jouent un rôle clé dans la décision sur les projets de pipelines. Il a déjà fait échouer ou bloquer un certain nombre de projets. Parce que l'Europe doit rester sous contrôle américain pour empêcher l'émergence d'un bloc économique eurasien avec la Russie détestée et riche en ressources. Cela ferait des États-Unis un nain géopolitique. Washington n'a montré que récemment comment cela fonctionnait : début avril, la secrétaire américaine responsable, Victoria Nuland, lors d'une visite en Grèce, a déclaré que le projet de gazoduc EastMed entre Israël, Chypre et la Grèce, qui était prêt à être signé, était inutile et trop long. Vous avez besoin de gaz maintenant, il s'agit d'un ""avenir vert"" et vous devez utiliser du gaz liquide (GNL). Il est clair d'où cela est censé provenir : par des pétroliers lance-pierres à travers l'Atlantique à un prix bien supérieur à celui du gaz russe. Les pourparlers sur le gazoduc de 1 900 kilomètres, qui aurait coûté plusieurs milliards d'euros à l'UE, ont commencé en 2014. Il aurait relié la côte méditerranéenne d'Israël à Chypre et de là acheminé du gaz vers la Grèce et l'Italie. Il devrait être signé en janvier 2020. Mais Bruxelles était sceptique quant à savoir si tout cela serait payant. Les États-Unis ont maintenant prononcé un mot de pouvoir."
2221	3	Bien sûr, les médias occidentaux ne rapportent pas cela, car alors beaucoup de leurs mensonges s'effondreraient. Incidemment, les farceurs ont montré que les médias occidentaux tels que Bloomberg ne sont en aucun cas indépendants du gouvernement, mais répandent des mensonges lorsque cela est nécessaire au nom de leur gouvernement. Ce n'est pas une blague, vous pouvez trouver les détails ici.
2221	5	Lors d'un appel téléphonique avec le président de l'OSCE, les farceurs ont révélé que l'OSCE n'est plus une organisation neutre, mais est depuis longtemps devenue un instrument de l'Occident. Dans une autre conversation, des représentants des États-Unis ont ouvertement divulgué leur soutien aux personnalités de l'opposition radicale en Russie afin de permettre un changement de régime à Moscou, ce que les États-Unis démentent actuellement avec véhémence. Les médias occidentaux ne pourraient pas citer ces absurdités du gouvernement américain sans commentaire si leurs lecteurs étaient au courant de l'appel téléphonique.
2221	7	Norbert Röttgen a également été trompé par les garçons russes. Apparemment, il était tellement gêné qu'il s'est assuré que YouTube ne diffuse plus la vidéo en Allemagne alors qu'elle était encore disponible en dehors de l'Allemagne. Du moins, c'était le cas jusqu'à ce que YouTube supprime complètement la chaîne sur laquelle les farceurs ont publié la vidéo.
2221	9	Maintenant, les garçons ont encore frappé, et cette fois leur victime était l'ancien président américain George Bush Jr. Bush était très ouvert à ce sujet, croyant qu'il allait parler au président ukrainien Zelensky. Bush a ouvertement admis beaucoup de choses qu'il ne dirait certainement pas aux journalistes. Peut-être le plus important à l'heure actuelle, Bush a ouvertement reconnu l'existence de laboratoires américains d'armes biologiques en Ukraine, tandis que le gouvernement américain nie leur existence et que l'on parle de propagande russe en Occident. Bush est-il devenu un propagandiste russe ?
2222	3	Cela n'est pas signalé dans l'ouest, mais le président polonais a parlé ouvertement dans un discours des ambitions de la Pologne d'annexer des parties de l'ouest de l'Ukraine.
2222	5	"J'ai déjà signalé qu'en Russie, il a été signalé qu'il y avait des ambitions en Pologne d'occuper des parties de l'ouest de l'Ukraine que la Pologne considère comme ses possessions historiques. La Pologne veut envoyer des ""forces de maintien de la paix"" en Ukraine à cette fin, mais les États-Unis ont clairement déclaré qu'en cas d'affrontement avec l'armée russe, la Pologne n'a pas besoin d'espérer la protection de l'OTAN, car ce ne serait pas une attaque russe contre la Pologne si la Pologne entrait dans le pays envahissait l'Ukraine."
2223	3	Selon Moscou, les forces armées russes ont simulé une attaque avec des missiles à capacité nucléaire lors d'un exercice à Königsberg. En Lituanie, les États baltes sont considérés comme la première cible des armes nucléaires tactiques
2223	5	"Une centaine de soldats ont simulé un ""lancement électronique"" du système de missile balistique mobile Iskander, qui peut tirer des missiles à pointe nucléaire, a annoncé le ministère de la Défense à Moscou le 4 mai. Les forces armées se seraient entraînées à engager des cibles militaires d'un ennemi imaginaire et à réagir à une frappe de représailles. Le président russe Vladimir Poutine a signalé à plusieurs reprises depuis le début de la guerre contre l'Ukraine qu'il était prêt à utiliser les armes nucléaires tactiques russes. Fin février, la Russie a mis ses forces nucléaires en alerte renforcée. Le chef du Kremlin a également mis en garde contre des représailles ""à la vitesse de l'éclair"" si l'Occident intervenait directement dans le conflit ukrainien. Ces derniers jours, la télévision d'État russe a de plus en plus tenté de rendre l'utilisation des armes nucléaires socialement acceptable en public. ""Depuis deux semaines, nous entendons de nos chaînes de télévision que nous devons ouvrir les têtes de missiles nucléaires"", a déclaré le journaliste russe et lauréat du prix Nobel de la paix Dmitry Muratov."
2223	7	Une guerre nucléaire limitée en 2022 ?
2223	9	En Lituanie, on se demande pourquoi cet exercice a eu lieu dans l'enclave russe de Königsberg, alors que cette enclave ne couvre même pas 0,1 % de la superficie de la Russie, d'autant qu'il est certain qu'en cas d'urgence les forces armées russes ne lanceraient pas les roquettes de cette zone tirent sur l'Ukraine. Parce qu'alors ils devraient survoler au moins partiellement l'espace aérien de l'OTAN et pourraient donc déclencher la défense. Même dans ce cas, la Lituanie ne croit pas que les États-Unis ou la Grande-Bretagne lanceront directement une contre-attaque contre la région de Koenigsberg ou tout autre endroit en Russie avec des armes nucléaires tactiques, car cela conduirait sans aucun doute à une escalade.
2223	11	Selon les scénarios de jeu de guerre connus jusqu'à présent, une frappe nucléaire tactique contre des installations militaires russes en Biélorussie, l'allié le plus proche de la Russie, serait plus probable. D'autant plus que la Biélorussie avait déjà appelé Poutine en janvier à y stationner à nouveau des armes nucléaires, alors même que le pays, avec l'Ukraine et le Kazakhstan, avait renoncé aux armes nucléaires dans le mémorandum de Budapest de 1994. Le Conseil de sécurité nationale des États-Unis ne considère pas qu'une frappe nucléaire de représailles soit nécessaire pour des raisons militaires de toute façon, mais pour des raisons politiques. Les États-Unis, en tant que première puissance nucléaire, démontreraient ainsi qu'ils ont encore une responsabilité particulière en tant que centre de puissance mondial du fait du développement de cette arme et d'être la première puissance à l'utiliser. La surpuissance nucléaire ne serait possible que si Poutine réagissait à cette frappe nucléaire de représailles contre la Biélorussie.
2225	3	"J'ai souligné à plusieurs reprises que Vladimir Poutine ressemble beaucoup à George W. Bush. Poutine était une figure médiocre du KGB, Bush vient d'une famille de la CIA (Skull & Bones). Les deux ne sont devenus populaires qu'après avoir organisé des attentats terroristes, tous deux ont mené une brutale ""guerre contre le terrorisme islamique"". Bush avait Ben Laden, Poutine avait Shamil Basayev. Les deux pourraient être commercialisés avec une image de cow-boy et une image de commandant. Même si Bush était AWOL à l'époque. Poutine n'a aucune expérience militaire. Bush avait le Patriot Act et le Military Commissions Act. Sous Poutine, il y a eu un resserrement juridique massif. Tous deux avaient établi des systèmes derrière eux."
2226	3	Omicron est le nom de la variante Corona, qui suscite actuellement une inquiétude massive parmi les politiciens, les médias et la population. Peu à peu, cependant, les données s'accumulent, selon lesquelles les maladies possibles sont bénignes. Le virologue Klaus Stöhr voit même venir la fin de la pandémie.
2226	5	"Les scientifiques sud-africains avaient à peine informé le monde de l'identification de la variante B.1.1.529 que le chef de l'Association médicale mondiale, Frank Ulrich Montgomery, a établi une comparaison entre la variante connue sous le nom d'Omicron et l'infection infectieuse tout aussi rare et extrêmement mortelle maladie Ebola. Le ministre fédéral de la Santé, Karl Lauterbach, avait déjà signalé début décembre que ""la variante Omicron en particulier est particulièrement dangereuse pour les enfants""."
