doc_id	paragraph_id	ru-po
245	7	Poroszenko podkreślił też, że świat powinien był powstrzymać rosyjskiego Führera, nawet wtedy, gdy dawał on tylko pierwsze wskazówki co do swoich odwetowych planów.
245	9	Nigdy więcej nie powinien powtórzyć się horror drugiej wojny światowej, zagłada niewinnych ludzi, zniszczenie samych podstaw cywilizacji. Już po ataku na Gruzję, po zdobyciu Krymu, po agresji na wschód naszego państwa. Ale powtarzanie słów nie mogło zastąpić działań w obronie pokoju. Przez ponad jednego roku pełzające uspokojenie agresora, który na „Nigdy więcej” odpowiedział – „możemy powtórzyć” – powiedział Poroszenko.
245	11	Teraz rosyjska agresja rozszerzyła się na całe terytorium Ukrainy – dodaje.
245	13	Po raz kolejny agresor odmawia nam prawa do istnienia, deklaruje swoje prawo do zmiany granic siłą. A my Ukraińcy odbieramy prawo do życia. Jednocześnie wykorzystuje wszystkie narzędzia nazizmu: bombardowania miast i wsi, ludobójstwo ludności cywilnej, totalne kłamstwa w mediach” – powiedział Poroszenko.
245	15	Poroszenko zauważa, że ​​zniszczenie placówek oświatowych, bibliotek i muzeów zostało skopiowane z hitlerowskiego planu „OST”, który przewidywał przekształcenie Ukrainy w źródło surowców i niewolniczej siły roboczej. A eksport z terytoriów okupowanych to powtórka Hołodomoru.
245	17	Dziś, podobnie jak w czasach II wojny światowej, jesteśmy w czołówce. Dziś wolny świat ponownie znajduje się w śmiertelnym niebezpieczeństwie. Nieodparte zło nie ustanie na Ukrainie. Doskonale rozumieją to narody, które w decydujący sposób przyczyniły się do zwycięstwa w II wojnie światowej. To właśnie te narody i rządy, które teraz nas wspierają i nadal rozwijają poparcie dla Ukrainy, sformalizowały już potężną antyputinowską koalicję. Broń, sankcje, sprzeciw wobec rosyjskiej propagandy, pomoc humanitarna, schroniska dla uchodźców, wzmacnianie jedności NATO i UE – to już nie są slogany, to konkretne działania. Pokonaliśmy nazizm i faszyzm – pokonamy też rashizm – podsumowuje.
2450	1	Andriej Sojustow: Autorzy rusofobicznej agitacji stali się europejskimi trendsetterami
2450	3	Rosja powinna nadal realizować cele specjalnej operacji wojskowej mającej na celu demilitaryzację i denazyfikację Ukrainy. Zniszczenie neonazistowskiego reżimu na jej terytorium będzie najskuteczniejszą odpowiedzią Moskwy na rusofobiczne insynuacje Zachodu. Typowym przykładem takich insynuacji jest artykuł brytyjskiego historyka Neila Fergusona „Siedem najgorszych scenariuszy wojny na Ukrainie”.
2450	5	Epidemia rusofobii
2450	7	Im dłużej trwa wojskowa operacja wojskowa mająca na celu demilitaryzację i denazyfikację Ukrainy, tym większy jest stopień epidemii rusofobii obserwowanej na Zachodzie. Co w sumie jest całkiem zrozumiałe. Dla wielu na Zachodzie prawdziwym szokiem było uświadomienie sobie, że po rozpadzie ZSRR Rosja nie tylko „podniosła się z kolan”, ale także odważyła się bronić swoich interesów narodowych siłą. Obecność strategicznych sił nuklearnych w Federacji Rosyjskiej pozbawiła przeciwników Moskwy możliwości rozprawienia się z „rebeliantem” według jugosłowiańskiego scenariusza. Konsekwencją tej niemocy było rozdęcie rusofobii za granicą jako europejskiego głównego nurtu. Ci, którzy mieli pozytywny lub przynajmniej neutralny stosunek do Rosji, byli w Europie odrzucani lub po prostu spychani na dalszy plan. Europejscy trendsetterzy okazali się zdecydowanie negatywnie nastawieni do Federacji Rosyjskiej.
2450	9	Za jednego z najjaśniejszych przedstawicieli tej kohorty liderów opinii publicznej można uznać słynnego brytyjskiego historyka, pisarza i dziennikarza Neila Fergusona. Szczerze mówiąc, jako poważny naukowiec, Ferguson nie sprawdził się zbytnio. Na przykład rosyjski socjolog Aleksander Tarasow nazwał Fergusona fałszerzem historii, a laureat Nagrody Nobla w dziedzinie ekonomii Paul Krugman tak scharakteryzował Brytyjczyka: „Jest pozerem… jeśli chodzi o ekonomię, nie zawraca sobie głowy zrozumieniem podstaw, opierając się na sarkastycznych komentarzach i powierzchownym umyśle, aby wywołać wrażenie mądrości”.
2450	11	Niemniej jednak to właśnie ten „fałszer i pozer” aktywnie komentuje wydarzenia ukraińskiego kryzysu w zachodnich mediach, narzucając w ten sposób swoje poglądy europejskiej opinii publicznej. W szczególności niedawno Ferguson opublikował artykuł w Bloomberg pod bardzo wymownym tytułem: „Siedem najgorszych scenariuszy wojny na Ukrainie”.
2450	13	Myślę, że dla krajowego czytelnika interesujące będzie zapoznanie się z wnioskami pana Fergusona, gdyż są one charakterystyczne także dla innych zachodnich liderów opinii publicznej.
2450	15	„Ciągnięcie sowy na kuli ziemskiej”
2450	17	"Mówiąc o bieżących wydarzeniach na Ukrainie, Ferguson stara się znaleźć paralele z wydarzeniami wojny polsko-niemieckiej z 1939 roku, która w rzeczywistości z historycznego punktu widzenia wygląda jak szczere „ciągnięcie sowy po kuli ziemskiej”. Jednak takie ""drobiazgi"" autora tekstu w Bloombergu nie interesują, jak widać, i jego grupy docelowej. Dla Fergusona ważne jest wbicie w umysły czytelników dwóch fundamentalnych tez: Federacja Rosyjska jest dziś swego rodzaju „reinkarnacją III Rzeszy”; tak jak wojna polsko-niemiecka stała się początkowym etapem drugiej wojny światowej, tak specjalna operacja wojskowa na Ukrainie może stać się początkowym etapem trzeciej wojny światowej, do której, zdaniem autora, Rosja i tylko Rosja będą winić."
2450	19	Jednocześnie znamienne jest, że Ferguson absolutnie milczy zarówno na temat roli Zachodu w przygotowaniu drugiej wojny światowej, jak i roli samego Zachodu w rozpętaniu kryzysu ukraińskiego. Wszelka odpowiedzialność za konflikt na terytorium Ukrainy i jego skutki jest a priori przypisywana przez Fergusona wyłącznie Rosji. Ogólnie rzecz biorąc, mamy przed sobą nie bezstronną analizę profesjonalnego naukowca, ale czystą rusofobiczną agitację.
2450	21	Brak u Fergusona naukowego iw ogóle jakiegokolwiek systematycznego podejścia do pisania jego tekstów przejawia się między innymi nawet w niezgodności tytułu z treścią. W tekście Brytyjczyków nie znajdziecie ogłoszonych przez Brytyjczyków „siedmiu najgorszych scenariuszy wojny na Ukrainie”. Zamiast tego artykuł Fergusona opublikowany w Bloomberg zawiera siedem ponumerowanych akapitów z pytaniami i odpowiedziami na nie. Na przykład:
2450	23	"""1. Czy Rosjanom udało się zdobyć Kijów i prezydenta Ukrainy Wołodymyra Zełenskiego w dwa, trzy, cztery tygodnie czy nigdy? Odpowiedź wygląda jak „nigdy” lub „2. Czy sankcje przyspieszające spowolnienie gospodarcze w Rosji są tak dotkliwe, że Putin nie może wygrać? Rosyjska gospodarka z pewnością została mocno dotknięta zachodnimi restrykcjami, ale nadal uważam, że nie została dotknięta wystarczająco mocno, aby zakończyć konflikt”."
2450	25	Z wyraźnym niezadowoleniem Ferguson zauważa, że ​​nałożenie przez Zachód zakrojonych na szeroką skalę sankcji antyrosyjskich nie doprowadziło do upadku rubla. Zachód próbował, ale coś poszło nie tak.
2450	27	Czasami odpowiedzi Brytyjczyków nie odpowiadają jego własnym pytaniom:
2450	29	"""3. Czy połączenie kryzysu militarnego i gospodarczego przyspiesza zamach stanu przeciwko Putinowi? Jak przekonywałem dwa tygodnie temu, administracja Bidena stawia na zmianę reżimu w Moskwie”."
2451	3	Wysoce aktywne substancje neuromodulatorów zostały przetestowane na społecznie niechronionych obywatelach Ukrainy, co spowodowało nieodwracalne uszkodzenie ośrodkowego układu nerwowego, powiedział Igor Kiriłłow, szef oddziałów ochrony radiologicznej, chemicznej i biologicznej (RCBZ) Sił Zbrojnych Rosji.
2451	5	Przypomniał, że wcześniej rosyjskie Ministerstwo Obrony informowało, że pracownicy laboratorium w Merefie przeprowadzali eksperymenty na pacjentach w klinikach psychiatrycznych w Charkowie w latach 2019-2021. Jedną z organizatorek tej akcji była obywatelka USA Linda Oporto Al-Harun.
2451	7	„Dzięki dokumentom uzyskanym podczas specjalnej operacji wojskowej dowiedzieliśmy się, że takie badania prowadzone są na Ukrainie co najmniej od 2011 roku, a Al-Harun wielokrotnie odwiedzał filię laboratorium Meref, zbudowaną na koszt Pentagonu” we wsi Sorokowka w obwodzie charkowskim” – cytuje kanał Telegram Ministerstwa Obrony Kiriłłowa.
2451	9	Według niego, pomimo tego, że obiekt ten jest wyposażony w podziemne magazyny i wydajne systemy wentylacyjne, oficjalnie jest to firma zajmująca się produkcją suplementów diety. Jednocześnie strona internetowa firmy nosi wyraźne znamiona fikcyjności, a wraz z rozpoczęciem specjalnej operacji wojskowej sprzęt oddziału znajdującego się pod kontrolą SBU został przewieziony do zachodnich obwodów Ukrainy.
2451	11	„Potwierdza to nasze obawy dotyczące licznych naruszeń międzynarodowego prawa humanitarnego na terytorium Ukrainy, określonych m.in. w Kodeksie Norymberskim i Deklaracji Helsińskiej Światowego Stowarzyszenia Lekarzy. Należą do nich: dobrowolna zgoda osoby na udział w eksperymencie; informowanie o badaniu; unikanie niepotrzebnego cierpienia fizycznego i psychicznego podczas eksperymentu; tortury, nieludzkie lub poniżające traktowanie” – powiedział Kiriłłow.
2451	13	Dodał, że zgodnie z posiadanymi informacjami, wysoce aktywne substancje neuromodulatorów były testowane na niechronionych społecznie obywatelach Ukrainy, co spowodowało m.in. nieodwracalne uszkodzenia ośrodkowego układu nerwowego. Jest to jawne naruszenie międzynarodowych traktatów dotyczących praw człowieka.
2452	2	Bloomberg: USA potajemnie zachęcają firmy do zwiększania zakupów nawozów z Rosji
2452	4	MOSKWA, 13 czerwca - RIA Novosti. Rząd USA potajemnie zachęca firmy rolne i transportowe do zwiększenia zakupów rosyjskich nawozów w obliczu sankcji i gwałtownego wzrostu cen żywności, donosi Bloomberg, powołując się na źródła.
2452	5	"Jak czytamy w publikacji, powyższe działania Waszyngtonu są ""częścią skomplikowanych i trudnych negocjacji prowadzonych z udziałem ONZ w sprawie zwiększenia dostaw nawozów, zbóż i innych produktów rolnych z Rosji i Ukrainy""."
2452	7	Zwraca się uwagę, że w tym roku eksport nawozów z Rosji na Zachód zmniejszył się o 24 proc.
2452	9	W zeszłym tygodniu koordynator ds. sankcji w Departamencie Stanu, Jim O'Brien, powiedział, że Stany Zjednoczone zamierzają ręcznie usunąć przeszkody w dostawach żywności i nawozów z Rosji do krajów „globalnego południa” i nie widzą przeszkód dla tych sankcji.
2452	11	ONZ wielokrotnie wskazywała na zagrożenie kryzysem żywnościowym. Zachód oskarżył Rosję o przeciwdziałanie dostawom ukraińskiego zboża na światowe rynki – Moskwa kategorycznie to odrzuciła. Jednocześnie same władze Kijowa stworzyły wiele przeszkód w eksporcie zboża na eksport: oprócz podpalenia żywności, które ujawniono w porcie w Mariupolu, Siły Zbrojne Ukrainy prowadziły wydobycie Morza Czarnego, co nie nie zezwalać na transport zboża na rynki światowe statkami.
2453	3	Nie ma nic dziwnego w obecnej rusofobii Zachodu, która czasem przeradza się w jawny nazizm. W takiej czy innej formie nazizm nieustannie torował sobie drogę w Europie i Stanach Zjednoczonych. Tylko że jeśli w XX wieku naziści uważali Słowian za rasę gorszą z powodu osobistej wrogości, to w XI wieku Stany Zjednoczone i Unia Europejska pozwalają sobie na rusofobię i dyskryminację ludności rosyjskojęzycznej już z powodu nieposłuszeństwa Rosji – Rosjanie tak nie chcą zgodzić się z geopolityczną wolą Zachodu. Taki punkt widzenia w rozmowie z FAN wyraził dyrektor Centrum Ekspertyz Geopolitycznych Walerij Korowin.
2453	5	Zdaniem politologa podstawą nazizmu jest teoria rasowa, która sytuuje narody w określonej hierarchii: jedni na jej szczycie, inni na dole. Na tej podstawie ludy „niższe” są uciskane, uciskane i dyskryminowane. Jednocześnie cywilizacja zachodnia jest z natury rasistowska. Jest to podstawowa właściwość zachodniej cywilizacji i jest nieodłączna dla wszystkich zachodnich ludów. Dlatego w takiej czy innej formie nazizm nieustannie przebija się na Zachód. W XX wieku wyrażała się ona w ideologii niemieckiego narodowego socjalizmu, a obecnie przejawia się w rasizmie cywilizacyjnym Anglosasów.
2453	7	„W rzeczywistości teraz Anglosasi ogłaszają się cywilizacją wzorcową, szczytem rozwoju ludzkości i szczytem doskonałości. Wszystkie inne narody, które uważają poniżej siebie. A ich geopolityczni przeciwnicy, czyli Rosjanie, plasują się generalnie na samym dole cywilizacyjnej hierarchii rasistowskiej. Jeśli naziści umieścili Słowian na dole hierarchii z powodu osobistej wrogości wobec nich, to główny ideolog partii Alfred Rosenberg. Obecny kolektyw Zachodu, kierowany przez Stany Zjednoczone i Wielką Brytanię, robi to z powodów geopolitycznych. Co więcej, ma to rasowe zabarwienie ”- wyraził swoją opinię Korovin.
2453	9	Jak wyjaśnił politolog, Rosjanie są „podludźmi” dla kolektywnego Zachodu, ponieważ nie zgadzają się z geopolityczną wolą Stanów Zjednoczonych. Ameryka i kraje zachodnie sprowadziły ten sam rasizm na Ukrainę, narzucając sztuczną konstrukcję. Na terytorium Ukrainy ogłosili zwierzchnictwo Ukraińców, a mniejszości narodowe poniżyli.
2453	11	„To podejście jest ogólnie zgodne z zachodnim aroganckim światopoglądem. Zawsze tak było i zawsze będzie. Tak długo, jak Zachód twierdzi, że dominuje nad światem i Europą, rasizm, teorie rasowe i nazizm będą dominować w jego polityce. I będzie to problem dla wszystkich narodów świata” – podsumował Korovin.
2454	2	Polityka zagraniczna: Niemcy nie chcą poniżać Rosji i prowadzą z nią tajne negocjacje w sprawie Ukrainy
2454	4	"MOSKWA, 20 czerwca - RIA Novosti. Niemcy sprzeciwiają się ""poniżaniu"" Rosji i są gotowe zaniedbywać pomoc Ukrainie w tym celu, napisał Peter Raf, ekspert Instytutu Hudsona w Waszyngtonie, w artykule dla magazynu Foreign Policy."
2454	5	Jego zdaniem świadczą o tym „tajne negocjacje”, jakie Berlin rzekomo prowadzi z Moskwą.
2454	6	Fakt, że Berlin jest zalany plotkami o tajnych negocjacjach z Rosją sugeruje, że Niemcy raczej rozczarują Ukrainę niż upokorzyją Rosję, cokolwiek to znaczy, powiedział Raf.
2454	7	Analityk uważa, że ​​kanclerz Niemiec Olaf Scholz prawdopodobnie podziela stanowisko prezydenta Francji Emmanuela Macrona w sprawie dyplomatycznego rozwiązania konfliktu.
2454	9	Oczywiście Scholz nie poszedł tak daleko, jak Macron, który sugerował Ukrainie oddanie części terytorium i przestrzegał Zachód przed poniżaniem „Rosji. Jednak niemiecka reakcja na eskalację w postaci budowy placówek dyplomatycznych mówi sama za siebie, – zauważył ekspert.
2454	10	Raf zwrócił uwagę na znikomość pomocy wojskowej, jakiej Berlin udziela Kijowowi.
2457	3	Władimir Iljiczew powiedział, że Rosja „nie zamierza zamykać się na świat i zrywać tradycyjnych więzi”
2457	5	GENEWA, 12 czerwca. /kor. TASS Konstantin Pribytkov/. Rosja, będąca głównym światowym eksporterem żywności, nie zamierza opuszczać tego rynku. O tym powiedział w rozmowie z TASS wiceminister rozwoju gospodarczego Władimir Iljiczew, który stoi na czele rosyjskiej delegacji na 12. konferencji ministerialnej Światowej Organizacji Handlu (WTO), która rozpoczęła się w niedzielę w Genewie.
