doc_id	paragraph_id	ge-po
2236	31	Autorami badania są Jean-Claude Perez i Valère Lounnas z Europejskiego Laboratorium Biologii Molekularnej. Ich badanie nosi tytuł „Maj 2022: Osobliwa ewolucja genomów wirusa ospy małp(link is external)”.
2236	33	Naukowcy porównali ewolucję 14 genomów wirusa ospy małpiej w celu odkrycia mutacji lub innych ewolucji wirusa (rekombinacji), które mogłyby wyjaśnić nagły początek tej bardzo słabo krążącej epidemii.
2236	35	Przez przypadek naukowcy odkryli, że rzekomo krążący wirus ospy małpiej zawiera „sekwencję o długości 30 T w środku genomu ospy małpiej, między RNA zależnym od DNA a białkiem inkluzyjnym krowianki typu A”.
2236	37	Dlaczego to dziwne? Cóż, według naukowców dzieje się tak dlatego, że nigdy nie występuje to całkowicie w jednej sekwencji. Naukowcy twierdzą, że choć często znajdują się na końcu genomu, np. B. na końcu wirusa małpiego zapalenia mózgu, ale prawie nigdy nie występują one w całości w jednej sekwencji.
2236	39	Pełne badanie można przeczytać tutaj.
2236	41	Podobno po raz pierwszy w historii wirus ospy małpiej krąży jednocześnie w kilku krajach pierwszego świata i ten rzekomy wirus ma ponad 50 mutacji, które wystąpiły w ciągu 4 lat zamiast 50 lat, które by to zajęło. A teraz wiemy, że zawiera coś, czego po prostu nie powinno tam być.
2238	3	Politycznie poprawny pokaz na Światowym Forum Ekonomicznym (WEF) w Davos. Gdy światowi przywódcy paplają o klimacie rzekomo zagrożonym przez CO2, sami przelecieli dziesiątki tysięcy mil z całego świata prywatnymi odrzutowcami.
2238	6	DAVOS – „obrońca klimatu” David Attenborough wezwał szefów państw i rządów w Davos do podjęcia pilnych działań przeciwko zmianom klimatycznym, ale najwyraźniej nikt nie słuchał. Gdy mówił, eksperci przewidywali, że w tym tygodniu do iz lotnisk szwajcarskiego kurortu Davos będzie latać nawet 1500 (!) prywatnych odrzutowców.
2238	8	Prywatny odrzutowiec coraz większy
2238	10	Politycy, liderzy biznesowi i lobbyści wybierają większe i droższe samoloty, jak wynika z analizy przeprowadzonej przez Air Charter Service, która wykazała, że ​​liczba lotów prywatnymi odrzutowcami wzrosła o 11% w ciągu ostatniego roku.
2239	3	Od zakończenia działań związanych z pandemią koronawirusa liczba zachorowań i zgonów gwałtownie spadła. Niemniej jednak Zieloni i minister zdrowia Karl Lauterbach planują teraz nowe masowe ograniczenia pod dużą presją. Dlaczego zmiana klimatu musi być również wykorzystana do tego celu.
2239	5	Powinny wrócić zasady 2G i 3G, obowiązkowe testy i obowiązkowe maseczki. Rzecznik ds. polityki zdrowotnej Zielonych, Janosch Dahmen, poinformował o tym gazety grupy medialnej Funke. Minister zdrowia Lauterbach też już intensywnie pracuje nad nowymi obostrzeniami na jesień. Odnosi się także do zmian klimatu. W rzeczywistości częstość występowania spadła do nowych minimów od czasu zakończenia większości działań związanych z koronawirusem. A ocena ograniczeń nie jest nawet dostępna.
2239	7	Jesienią spodziewana jest nowa fala infekcji, powiedział Dahmen. A do tego trzeba już teraz opracować „środki ochronne”. Dlatego ustawa o ochronie przed infekcjami powinna zostać zmieniona w taki sposób, „aby rządy federalne i stanowe dysponowały wystarczającymi środkami na wypadek sytuacji awaryjnych”. Jako środek ostrożności zasady 2G i 3G, obowiązek noszenia masek w pomieszczeniach i obowiązek testowania mogą zostać ponownie aktywowane „we właściwym czasie” w przypadku ponownej fali. Nie jest jasne, czy status zaszczepionych dotyczy wtedy tylko osób, które zostały zaszczepione cztery razy.
2239	8	„Pandemia bardziej prawdopodobna z powodu zmian klimatycznych”
2239	10	Minister zdrowia Karl Lauterbach (SPD) również obiecał wczesną koncepcję. Wkrótce przedstawi „plan, który również bardzo ściśle skoordynowałem z Kancelarią Federalną, dotyczący zarządzania pandemią jesienią” – zapowiedział w bawarskim radiu. Polityk odniósł się także do zmian klimatycznych. Ma to konsekwencje zdrowotne i zwiększa prawdopodobieństwo wystąpienia nowych pandemii.
2239	12	Komisja ekspertów ma obecnie mandat prawny do oceny działań związanych z pandemią koronawirusa. Do końca czerwca ma zostać ustalone, które obostrzenia pomogły powstrzymać rozprzestrzenianie się wirusa, a które nie. Wydaje się, że ani Zieloni, ani Lauterbach nie chcą czekać na wyniki.
2239	14	Tymczasem FDP skrytykowała plany. Lider grupy, Christian Dürr, powiedział gazetom Funke: „FDP nie będzie ograniczać wolności”. „Ale do tego nie musimy reaktywować środków z ustawy o ochronie przed infekcjami, które nie były w stanie powstrzymać ostatniej fali.” Potrzebna jest np. lepsza cyfryzacja, bardziej kreatywne oferty szczepień i więcej profilaktyki w urzędach i szkoły. Niedawno znowelizowana ustawa o ochronie przed infekcjami traci ważność 23 września.
224	3	W środę Parlament Europejski przyjął projekt reformy europejskiej agencji policyjnej Europol stosunkiem głosów 480 do 143, przy 20 wstrzymujących się. Od teraz ma ona uprawnienia do przetwarzania obszernych i złożonych zbiorów danych w celu wspierania państw członkowskich w walce „z poważną przestępczością i terroryzmem” – czyli ze wszystkim, co mieści się w ramach „narodowego zwyczaju” i narodowej interpretacji. W Niemczech, biorąc pod uwagę priorytety lewicowego ministra spraw wewnętrznych, można być pewnym, że od teraz przestępcy opiniotwórczy i dysydenci kryminalizowani jako „prawicowcy” również będą wpadać w te kategorie – z odpowiednimi, już zalegalizowanymi, konsekwencjami pozbawienia praw wyborczych.
224	5	"To znacząco zwiększa uprawnienia organu z siedzibą w Hadze, ponieważ Europol otrzymuje ogromne ilości danych przede wszystkim od krajowych organów ścigania. Unijny inspektor ochrony danych, Wojciech Wiewiórowski, od dawna miał cierń w oku ogromnego przepływu informacji, które dociera do Europolu: już w 2020 r. zganił maniaka zbierania tam, bo nawet niepodejrzane osoby – jak ofiary, świadkowie lub osób kontaktowych – narażali się na ryzyko bycia „nielegalnie zaangażowanym”, powiązanym z działalnością przestępczą w całej UE”. Na początku tego roku Wiewiórowski nakazał usuwanie informacji o osobach, którym nie udało się udowodnić związku z działalnością przestępczą, najpóźniej po pół roku. Okres ten z jednej strony pozwala organowi „sprostać wymogom operacyjnym państw członkowskich UE”, ale z drugiej strony „minimalizuje zagrożenia dla praw i wolności jednostki” – ocenił Wiewiórowski. Zasadniczym pytaniem jest oczywiście to, czy lub co jest faktycznie „usuwane” – i to w sposób, którego nie da się właściwie odtworzyć. Istnieją co do tego spore wątpliwości - zwłaszcza, że ​​według brytyjskiego ""Guardiana"" magazyn danych Europolu obejmuje co najmniej cztery petabajty z dziesiątkami miliardów parametrów informacyjnych. Żadna władza nie rozstanie się dobrowolnie z tak mozolnie gromadzonym „skarbem” – na pewno nie nieprzejrzysta i tylko częściowo demokratycznie legitymowana jednostka policji kontynentalnej."
2240	1	Zmiany klimatu: jak „Spiegel” wzywa do lewicowej przemocy
2240	3	HAMBURG. Ataki na samochody w Niemczech, akty przemocy wobec rurociągów – to wszystko jest dozwolone, jeśli chodzi o walkę ze zmianami klimatycznymi. Trockista Andreas Malm może to napisać na stronie internetowej Spiegla. Ale to nie wystarczy. Teraz chodzi, zdaniem medium, o „nieustanną intensyfikację działań”.
2240	5	Pod nagłówkiem „Bojownicy klimatyczni domagają się eskalacji” gazeta publikuje „wkład w debatę”, który wzywa do masowej przemocy. W napisach początkowych Der Spiegel próbuje choć trochę uchylić się od odpowiedzialności za broszurę, krótko twierdząc, że publikując wezwanie do przemocy, dokumentuje „świat myśli stojący za nim”. Jeśli to było zdystansowanie się, to tak. W przeciwnym razie czytelnik Spiegla zostanie podburzony przeciwko kierowcom SUV-ów i innym domniemanym „grzesznikom klimatycznym”. Jest to wezwanie do przemocy, które prawdopodobnie nie zostało opublikowane w uznanym niemieckim medium od początku terroru RAF pół wieku temu.
2240	7	„Kapitał kopalny”, pisze marksistowskim językiem Szwed Malm, „wymyka się spod kontroli w piekielny i demoniczny sposób”. Z drugiej strony, zgodnie z pozorną logiką tekstu, uprawnione są zatem również działania „piekielne i demoniczne”. Odnosząc się do różnych ataków, Malm pisze: „Nie zrobiliśmy jeszcze wystarczająco dużo. Musimy się bardziej postarać”. Konkretnie: „Nie potrzeba wielkich koncepcji, żeby zdać sobie sprawę, że teraz pomoże tylko sabotaż i niszczenie mienia”. Ale tak zwani „aktywiści” nie są winni. To „kapitał kopalny sam w sobie i realia, które tworzy, prowadzą nas do niego”.
2240	9	Pochwała za mówienie o „zielonym RAF”
2240	11	Malm wiąże wielkie nadzieje z Niemcami i „milionami strajkujących uczniów i sympatycznymi dorosłymi”, którzy rozpoczęli działania trzy lata temu. Stanowili oni „znaczący rezerwuar potencjalnej radykalizacji”. zagrożenie zakłócenia ruchu lotniczego przez wznoszące się balony.
2240	13	Opisuje brutalną niemiecką inicjatywę „Ende Gelände” i grupę „Fridays for Sabotage” jako „źródło inspiracji dla nas wszystkich w Europie”. Malm nazywa ideologa klimatycznego Tadzia Müllera, któremu pozwolono również mówić o „zielonym RAF” w Der Spiegel, „genialnym strategiem”. I opisuje „spuszczanie powietrza z opon SUV” jako „formę niezwykle pokojowego sabotażu”. Nazywa te samochody „zabójczymi pojazdami”. Cieszy się z „1000 spłaszczonych SUV-ów”.
2240	15	A potem mówi o tym, co nazywa „bojowym atakiem” na plac budowy rurociągu w Stanach Zjednoczonych. 20 osób „uzbrojonych w siekiery, pistolety na flary i farbę w sprayu” włamało się do „buldożerów i ciężarówek, używając ich do niszczenia innych maszyn, generatorów, ciężkiego sprzętu i przyczep”. Ale nawet te są „tylko małymi ukłuciami”. Dlatego „w najbliższej przyszłości można sobie wyobrazić tylko jedno: nieustanną intensyfikację działań”.
2240	17	„Sabotaż jako ruch masowy”
2240	19	Ponownie uzasadnia to rzekomo uzasadnioną kontr-przemocą dobra przeciwko złu: „Ponieważ klasy rządzące odmawiają pożegnania się z paliwami kopalnymi, ci, którym zależy na nadającej się do zamieszkania planecie, są zmuszeni podnieść stawkę. Powinno być jasne, kto za to odpowiada”.
2241	3	"„Będzie bardziej kolorowo – tak, jakie to cudowne?” – Szalona radość przedstawicieli starej partii podczas kryzysu uchodźczego w 2015 roku wydaje się dziś czystą kpiną. Ponieważ prawie 900 000 byłych migrantów z Merkel mieszka na Hartz IV Specjaliści? Nic! Tylko 460 000 Syryjczyków, Afgańczyków, Somalijczyków czy Irakijczyków, którzy przybyli wówczas do kraju, jest obecnie zatrudnionych, i to głównie na stanowiskach niewymagających wysokich kwalifikacji. Informuje o tym AfD, powołując się na raport ""Young Freedom""."
2241	5	AfD podaje też: „Nic dziwnego: spośród 670 tys. uchodźców zarejestrowanych jako bezrobotni lub poszukujący pracy 88 proc. nie ma żadnych kwalifikacji zawodowych. I to się nie zmieniło do dziś!
2241	7	Wszystko to wynikało z odpowiedzi rządu federalnego na wniosek posła AfD do Bundestagu René Springera. Według statystyk udział uchodźców w tzw. zasiłku sięgałby nawet 60 proc., w zależności od ich narodowości. W populacji niemieckiej wskaźnik Hartza IV wynosi 5,6 proc. „Pomimo wybielania przez rząd i uznane media, nie można dłużej zaprzeczać masowej imigracji do naszych systemów społecznych”, podsumowuje René Springer. Wszystkie miliardy podatków, które do tej pory wydano na działania integracyjne, „wydano w większości nieefektywnie”.
2241	9	Słusznie można się zastanawiać, jak takie liczby mają się do aktualnych planów rządu sygnalizacji świetlnej. Ze skutkiem od 1 czerwca ukraińscy uchodźcy otrzymują świadczenia Hartz IV i zgodnie z oczekiwaniami już teraz żąda się tego od wszystkich osób ubiegających się o azyl. Tymczasem kontrole majątkowe i sankcje, jeśli ktoś odrzuci oferty pracy lub dalszego szkolenia, powinny zostać zniesione bez zastąpienia! To kompletna wyprzedaż niemieckiego państwa opiekuńczego! Coraz mniej osób na stałych stanowiskach musi pracować coraz dłużej dla coraz większej liczby osób, które nie mogą lub nie chcą pracować – i dlatego często trafiają do „Germoney”. Tymczasem dla wielu emerytura nie wystarcza już na życie!
2242	3	hasła wytrwałości
2242	5	Trzydniowe spotkanie ministrów spraw zagranicznych G7 w zamku Weissenhaus w Szlezwiku-Holsztynie stanęło przed trudnym zadaniem: utrzymaniem zjednoczonych szeregów rosyjskich wojowników – biorąc pod uwagę, że wyniki tej nowej krucjaty USA/NATO były bynajmniej odurzające. Wygląda na to, że Rosja wyjdzie zwycięsko nie tylko militarnie, ale także na froncie sankcji, pomimo „matki wszystkich sankcji” z Waszyngtonu i Brukseli. Na zamku Weissenhaus potrzebna była dyskusja.
2242	7	Wojna przeciwko Rosji sprowokowana przez USA i NATO będzie kosztowna – pod każdym względem. Kongres Stanów Zjednoczonych właśnie uchwalił pakiet ratunkowy dla Ukrainy w wysokości 40 miliardów dolarów. Najwyraźniej to nie powinien być koniec drogi. Eksperci podejrzewają wzrost do 60 do 70 miliardów dolarów. Rząd federalny chce unowocześnić Niemcy kwotą 100 miliardów euro. W prawie wszystkich krajach NATO dyskutuje się o zwiększeniu budżetu zbrojeniowego. Polska już zdecydowała o nowym celu zbrojeniowym na poziomie 3 proc. PKB. Wzrost budżetów zbrojeniowych NATO w tym roku – w dolarach amerykańskich – wyniesie setki miliardów.
2242	9	Gorączka złota w przemyśle zbrojeniowym, ale mało skuteczna w beznadziejnej walce ukraińskich sił zbrojnych. Nawet po tym, jak sojusznicy z NATO zebrali razem prawie wszystko, co mogli znaleźć z przestarzałych materiałów w magazynach, sytuacja ukraińskich żołnierzy nadal się pogarsza.
2242	11	Jednocześnie nawet w przemyśle szerzy się niepewność co do sposobu zabezpieczenia dostaw energii dla Europy, gdy Bruksela intensyfikuje swój bojkot naftowy i gazowy, nie mając nawet pojęcia, jak i skąd ma powstać niezbędna luka energetyczna zostać zamknięte. Tym bardziej, że sama Ukraina zaczęła zamykać kluczowe gazociągi. Nie wspominając już o wynikających z tego podwyżkach cen. Rosjanie i Chińczycy będą siedzieć w cieple zimą. Czas pokaże, czy podobnie będzie w Europie. To samo dotyczy ważnych metali przemysłowych, nawozów i zboża. Tu również produkty rosyjskie, białoruskie i ukraińskie są niemal niezastąpione. Berlin i Bruksela, jak zawsze cyniczne i aroganckie, są w trakcie podważania nie tylko konkurencyjności niemieckiego przemysłu, ale także podważania dostaw żywności dla ludności europejskiej za pomocą ich „matki wszystkich sankcji”. Nie wszystkim w Europie to się podoba.
