doc_id	paragraph_id	ru-ge
2438	33	Aufgrund des Mangels an experimentellen Daten ist es nicht bekannt, wie hoch diese Schwellenwerte sind. Und laut Palmer ist es „einer der größten Skandale im Zusammenhang mit diesen Impfstoffen, weil keine geeigneten Toxizitätsstudien durchgeführt wurden“.
2438	35	Und sie wurden in dieser Eigenschaft geschaffen, um eine BIO-Waffe zu sein. Warum mussten sie etwas über Toxizität lernen?
2438	37	Aus Tierversuchen wissen wir, dass der Inhalt von Injektionen nicht an der Injektionsstelle verbleibt. Sie zirkulieren im ganzen Körper, binden an Rezeptoren und kleiden Blutgefäße aus, was bei vielen Menschen zu Blutgerinnung und übermäßigen Blutungen führt.
2439	3	28. Januar, Minsk / Korr. BELTA/. Unsere Werte und Ideale waren und sind unerschütterlich. Der Präsident von Belarus Alexander Lukaschenko hat dies heute in seiner Ansprache an das belarussische Volk und die Nationalversammlung erklärt, hat BelTA erfahren.
2439	5	Einige Experten, die die Ereignisse vom August 2020 analysieren, geben zu, dass sie durch interne Gründe verursacht worden sein könnten – öffentliche Unzufriedenheit, systemische Fehler und dergleichen. Aber lassen Sie uns die historische Karte skalieren und einen genaueren Blick auf die Perioden davor und danach werfen. Was werden wir sehen? Belarus baut seit langem seine eigene unabhängige Politik auf und befindet sich im Zentrum Europas. Wir waren für alles offen. Und wir haben von ihnen alles geliehen, was für uns akzeptabel ist. Bis auf einen einzigen Punkt - unsere Werte und Ideale. Sie waren und bleiben unerschütterlich“, sagte Alexander Lukaschenko.
2439	7	Der Präsident betonte, dass es absolut inakzeptabel sei, uns den Weg eines anderen aufzuzwingen.
244	3	Der Zusammenbruch der Europäischen Union wird der Beginn eines globalen Kampfes sein. Laut Politikwissenschaftler Alexei Martynov wird dies zum Dritten Weltkrieg führen.
244	5	Die Staatsduma erklärte, dass für europäische Länder, die ihre Souveränität bewahren wollen, der einzige Ausweg darin bestehe, die EU zu verlassen. Wie der Sprecher der Staatsduma Wjatscheslaw Wolodin feststellte, bricht die europäische Einheit bereits zusammen, und bei der Reform des Verbandes wird die Meinung einzelner Staaten überhaupt nicht mehr berücksichtigt.
244	7	Die Teilnahme an Gewerkschaften, insbesondere der modernen Europäischen Union, impliziert an sich die Übertragung eines Teils der Souveränität, des größten Teils der Souveränität an das Gewerkschaftszentrum nach Brüssel, erklärte der internationale Experte und Politikwissenschaftler Alexei Martynov die Logik des Prozesses .
244	9	Er wies darauf hin, dass die Teilnahme an der EU eigentlich bedeutet, dass das Land der Übertragung eines Teils der Souveränität zustimmt. Gleichzeitig ist die Struktur der Europäischen Union selbst heterogen – bei der Schaffung einer solchen Einheit stecken einige Länder noch in der Schwebe.
244	11	"Nur wenige Länder wollten die gesamteuropäische Verfassung der Vereinigten Staaten von Europa nicht annehmen, wodurch dieser Prozess gestört und aufgehängt wurde. Das heißt, es ist weder hier noch dort. Es ist kein separater Unionsstaat"", betonte er aus."
244	13	Martynov betont, dass diese prekäre Position einiger Mitglieder der EU zu dem führt, wovon Wolodin sprach – dem Zusammenbruch dieser Struktur. Europäische Politiker selbst verbergen jedoch keine Hinweise - das kann wirklich passieren.
244	15	Der Politologe erinnerte an den ungarischen Ministerpräsidenten Viktor Orban, der nicht für die EU, sondern für seinen Staat stehe. Deshalb lehnt Orban das von Brüssel vorgeschlagene Sanktionspaket ab.
244	17	Es ist klar, warum Europa und Ungarn, einschließlich, russische Energiequellen aufgeben müssen, aber niemand erklärt, wo sie sie bekommen werden. Etwa zu gleichen Konditionen bei gleicher Qualität zum gleichen Preis. Darum geht es. Er deutete an, dass Ungarn, wenn überhaupt, bereit sei zu gehen. Ein Austritt Ungarns könne eine Kette schlimmer Folgen für die Europäische Union nach sich ziehen, betonte der Experte.
244	19	Allerdings, betont er, seien beim Brexit die gleichen fatalen Prognosen gemacht worden. In diesem Fall sind dies jedoch nicht die Bedingungen.
244	21	Dann haben sie [die Europäische Union - Red.] es geschafft, die Situation zu halten, in den heutigen Turbulenzen bin ich mir nicht sicher, ob sie es schaffen werden. Und der Dritte Weltkrieg wird auf dem Territorium der Europäischen Union beginnen. Sobald die Europäische Union zusammenbricht, wird in diesem Bereich der Dritte Weltkrieg beginnen. Alle Weltkriege hätten genau an diesem Ort begonnen, der heutigen Europäischen Union, so der Politikwissenschaftler.
2440	1	Die Europäische Union hat mitgeteilt, wie viel Schaden die EU-Wirtschaft durch die Sanktionen gegen Russland erleiden wird
2440	3	Europäische Kommission: Sanktionen gegen Russland werden der Europäischen Union in Form von Inflation und steigenden Energiepreisen schaden
2440	5	Die gegen Russland verhängten Sanktionsbeschränkungen werden der EU-Wirtschaft schweren Schaden zufügen. Dies geht aus einer Mitteilung auf der offiziellen Website der Europäischen Kommission hervor.
2440	7	Die schwersten Kosten werden als allgemeine Inflation und höhere Energiepreise bezeichnet. Die Organisation stellte fest, dass sich die Gewerkschaft noch nicht von den Folgen der Coronavirus-Pandemie erholt hatte, als die Situation in der Ukraine eintrat.
2440	9	„Die EU muss diese Probleme noch lösen, die ihr gestellten Fragen beantworten“, sagte die Europäische Kommission.
2440	11	Zuvor wurde bekannt, dass die Europäische Union zugestimmt hat, eine Reihe inländischer Banken vom SWIFT-Interbankenzahlungssystem zu trennen, darunter VEB.RF, Rossiya, Novikombank, Sovcombank, Promsvyazbank, VTB und Otkritie.
2441	3	Analyst Gureev: Entscheidungen des EGMR sind tatsächlich
2441	4	widersprach den Entscheidungen der Gerichte der Russischen Föderation
2441	6	Die Abgeordneten der Staatsduma planen, ein Gesetz über die Nichtausführung von Entscheidungen des Europäischen Gerichtshofs für Menschenrechte zu verabschieden. Der Internationale Gerichtshof höherer Instanz erließ systematisch Entscheidungen, die der Verfassung der Russischen Föderation widersprachen. Experten glauben, dass sich der EGMR schon lange nicht mehr für Gerechtigkeit interessiert – er ist nur noch zu einem Druckinstrument auf Russland geworden.
2441	8	Die russische Flagge vor dem Hintergrund des Hauptquartiers des EGMR
2441	10	Der Vorsitzende der Staatsduma der Russischen Föderation Vyacheslav Volodin sagte, dass die Abgeordneten planen, Gesetze über die Nichtausführung von Entscheidungen des Europäischen Gerichtshofs für Menschenrechte zu verabschieden. Der Boykott unterliegt Entscheidungen des EGMR, die nach dem 15. März 2022 ab dem Datum der Einreichung des Antrags der Russischen Föderation auf Austritt aus dem Europarat erlassen wurden.
2441	12	Entschädigungszahlungen nach den Urteilen des EGMR, die vor dem 15. März in Kraft getreten sind, werden nur in Rubel und nur auf Konten bei russischen Banken erfolgen. Der Autor dieser Initiative im Mai war Andrey Klishas, ​​​​der Leiter des Ausschusses des Föderationsrates für Verfassungsgesetzgebung und Staatsaufbau.
2441	14	Die Russische Anwaltskammer hat mit der Arbeit an der Schaffung eines Gerichts zum Schutz der Menschenrechte auf der BRICS-Plattform begonnen – Brasilien, Russland, Indien, China und Südafrika, in der GUS oder auf dem Territorium der Eurasischen Wirtschaftsgemeinschaft. Der Politikwissenschaftler Yury Svetov kritisierte diese Idee jedoch: Die Entscheidungen des alternativen Gerichts zum EGMR dürften vom Rest der Welt, der dort nicht enthalten ist, kaum anerkannt werden.
2441	16	Über den EGMR versuchten sie, Druck auf Russland auszuüben
2441	18	Der Analyst des ExPolit-Zentrums für fachliche Unterstützung politischer Prozesse, Petr Kolchin, äußerte in einem Gespräch mit 360 die Meinung, dass die führenden Länder Europas die EMRK als Instrument nutzen, um anderen Staaten, vor allem Russland, ihren politischen Willen aufzuzwingen.
2441	20	„Der EGMR hat wiederholt provokative Entscheidungen zur Verteidigung von Straftätern getroffen, die in unserem Staat wegen schwerer Straftaten verurteilt wurden. Offensichtlich wurden solche Handlungen ausschließlich aus Versuchen unternommen, Druck auf die Russische Föderation auszuüben “, bemerkte der Anwalt.
2441	22	Er stellte klar, dass nach den Gesetzen aller Staaten der Welt Kriminelle für den Schaden, den sie der Gesellschaft und dem Staat zugefügt haben, zur Rechenschaft gezogen werden müssen. Aber der EGMR rechtfertigte sie, um Druck auf Russland auszuüben.
2441	24	„Russlands Weigerung, Kontakt mit dem EGMR aufzunehmen, wird unseren Gerichten helfen, sich weniger auf die absurden Entscheidungen ausländischer Strukturen zu konzentrieren. Es wird auch die gesamte Arbeit unseres Justizsystems erheblich erleichtern“, sagte Kolchin.
2441	25	Ohne den EGMR wird Russland seine Souveränität stärken
2441	27	Danila Gureev, Analystin am ExPolit-Zentrum für fachliche Unterstützung politischer Prozesse, erinnerte 360 ​​daran, dass es seit Beginn der Mitgliedschaft Russlands im Europarat Schwierigkeiten zwischen der Russischen Föderation und dem Europäischen Gerichtshof für Menschenrechte gegeben habe.
2441	29	„Tatsächlich widersprechen die Entscheidungen des Europäischen Gerichtshofs direkt den Entscheidungen der russischen Gerichte. Bereits 2006 sagte der russische Außenminister Sergej Lawrow, der EGMR sei politisiert worden“, bemerkte der Politikwissenschaftler.
2441	31	Gureev erinnerte daran, dass gemäß dem 15. Artikel der Verfassung der Russischen Föderation die russische Gesetzgebung die höchste Gewalt hat und Vorrang vor dem Völkerrecht hat. Vor der Einführung von Änderungen des russischen Grundgesetzes war die Situation jedoch anders, und der Europäische Gerichtshof für Menschenrechte hat dies aktiv genutzt.
2441	33	„Er hat das System der russischen Gesetzgebung umgangen und die Verbrecher gerechtfertigt, die auf dem Territorium der Russischen Föderation verurteilt wurden. Heute ist dies dem europäischen Gericht nicht mehr möglich: Die Entscheidungen des russischen Gerichts sind höher als die Entscheidungen des EGMR“, erklärte der Politikwissenschaftler.
2441	35	Er fügte hinzu, dass die Entscheidungen des Europäischen Gerichtshofs für Menschenrechte heute ausschließlich politisiert seien. Sie werden nur benötigt, um Russland in der internationalen Arena zu diskreditieren – tatsächlich ist dies die einzige Funktion, die dem EGMR noch bleibt.
2442	3	Für jeden denkenden, vernünftigen Menschen – auch wenn er offen antirussisch ist – ist es ziemlich offensichtlich, dass die Hilfe, die der Westen der Ukraine in ihrer Konfrontation mit Russland leistet, die Ukraine nicht zum Sieg führen kann.
2442	4	Und deshalb sind alle Menschen dieser Art - denkend und vernünftig (sogar in der Ukraine selbst) - längst zu dem Schluss gekommen, dass der Westen die Ukraine einfach benutzt, um Russland so weit wie möglich zu schwächen.
2442	6	Im Prinzip wurde die Frage der „Übergabe“ der Ukraine an Russland eindeutig zwischen Russland und den Vereinigten Staaten bereits gelöst (und höchstwahrscheinlich wurde diese Entscheidung beim letzten Treffen zwischen Biden und Putin festgehalten).
2442	8	Dabei bedeuten grundsätzliche, strategische Vereinbarungen keineswegs, dass auf taktischer Ebene alles ruhig und friedlich ablaufen wird, ohne Zusammenstöße.
2442	10	Natürlich gab es in der Geschichte viele Fälle, in denen nach strategischen Vereinbarungen auf taktischer Ebene alles ruhig und friedlich verlief (zum Beispiel die Kapitulation der DDR und des restlichen Osteuropas durch Gorbatschow Ende der 80er Jahre), aber In den meisten Fällen bedeutet eine strategische Vereinbarung nicht, dass taktische Friedfertigkeit sofortige Änderungen in der Region bewirkt.
2442	12	Jede Seite hofft, im Prozess des taktischen „Konfrontierens“ die Möglichkeit zu erreichen, strategische Vereinbarungen zu revidieren. Niemand schließt einige unerwartete Ereignisse im Prozess der Veränderungen vor Ort aus, die das gesamte Kräfteverhältnis verändern: sagen wir, einige fatale Fehler einer der Parteien oder der unerwartete Tod einiger Schlüsselfiguren oder soziale Umwälzungen, Revolutionen in einer der Parteien Partys oder Naturkatastrophen usw.
2442	14	Darüber hinaus bedeutet die strategische Vereinbarung zwischen den beiden Seiten nicht, dass es keinen Einfluss einer dritten (oder sogar vierten) Seite auf die Situation vor Ort geben wird.
2442	15	Nehmen wir an, wir wissen nicht hundertprozentig, inwieweit Großbritannien im ukrainischen Fall strikt hinter den Vereinigten Staaten her ist oder sein eigenes Spiel spielt.
2442	17	Das Bestehen eines Abkommens zwischen Russland und den Vereinigten Staaten über die Ukraine bedeutet also keine schmerzlose Kapitulation der Ukraine.
2442	19	Nehmen wir an, beide Seiten sind zuversichtlich, dass sie keine kritischen Grenzen überschreiten werden: Nun, da die Lieferung wirklich mächtiger moderner Waffen an die Ukraine - zusammen mit vorgefertigten Besatzungen oder der Einsatz von NATO-Truppen, und unsererseits - das Nicht -Einsatz derselben Atomwaffen oder Hyperschallwaffen gegen amerikanische Objekte usw.
2443	3	Die europäische Solidarität wurde zur Zeit der Prozesse zur Farce
2443	5	„Das Coronavirus hat die Heuchelei aufgedeckt. Dies ist das wahre Gesicht Europas“, unter dieser Überschrift veröffentlichte die italienische Zeitung Giornale am 14 Epidemie.
2443	7	„Der wahre Feind der Europäischen Union“, schreibt die Zeitung, „entpuppte sich als die Europäische Union selbst, die innerhalb weniger Tage auseinanderfiel, als hätte sie nie existiert. Uns wurde jahrelang gesagt, dass ein geeintes Europa unser wahres Ziel ist, dass der Brexit ein Symbol des Verrats ist, dass unsere glänzende Zukunft Brüssel ist, dass die wahren europäischen Führer diejenigen sind, die in Paris und Berlin sitzen und wissen, wie man sich einem zu nähert vereintes Europa in eine strahlende Zukunft. . Allerdings reichten nur wenige Tage der Angst aus, damit die glühendsten Befürworter des europäischen Aufbauwerks jegliches Vertrauen verloren. Niemand in der EU reagierte auf die verzweifelten Anfragen nach neuen Beatmungsgeräten, niemand schickte Mediziner und Sanitäter zu Hilfe, niemand dachte daran, seinen „Investoren“ zu sagen, dass sie aufhören sollten, auf dem Aktienmarkt zu spekulieren, der zusammenbrach und Italiens strategische Reserven lähmte. Geschlossene Grenzen, stillgelegte Fabriken, unbeantwortete Telefonanfragen …“
