doc_id	paragraph_id	fr-po
2320	18	W obliczu pandemii kraje generalnie wpadły w panikę i wdrożyły nieproporcjonalne reakcje. Biurokracja utrudniała znalezienie szybkich rozwiązań. Politycy ograniczyli swobody obywatelskie, a wiele rządów uchwaliło ustawy nadzwyczajne, które dawały władzy wykonawczej znaczną swobodę ograniczania podstawowych swobód. Wszystko to miało niewielki wpływ na pandemię.
2320	20	Obfita biurokracja i przepisy hamują kreatywność i utrudniają szybkie podejmowanie decyzji. Zmniejszają także odpowiedzialność osobistą. Chociaż pandemia ma charakter globalny, sytuacja różni się w zależności od kraju, regionu i miasta. Oprócz polityki globalnej sytuacja wymaga lokalnych rozwiązań. Centralizacja z konieczności zwiększyła biurokrację, spowalniając proces zwalczania chorób.
2320	22	Innym problemem jest to, że lata dobrobytu i przerośnięty system opieki społecznej stępiły pojęcie odpowiedzialności za siebie. W Europie, gdzie socjalizm się umacniał, ludzie pozwalali państwu przejmować coraz więcej funkcji, zamieniając wolność na iluzję bezpieczeństwa. Jednak w czasach zagrożenia osobista odpowiedzialność jest niezbędna.
2320	24	Ludzie oczekują od polityków rozwiązań. Z kolei politycy posłusznie zlecili tę odpowiedzialność wybranym grupom naukowym. Otwarta debata naukowa została ograniczona na rzecz dominującej opinii.
2320	26	Wydaje się, że w tych latach prosperity społeczeństwa – zwłaszcza te bogatsze – utraciły zdolność reagowania na zagrożenia. Szkocki historyk Niall Ferguson zauważa, że ​​trzy małe, wysoko rozwinięte kraje, stojące w obliczu ogromnego zagrożenia, poradziły sobie z tą sytuacją znacznie lepiej niż pozostałe: Izrael, Tajwan i Korea Południowa. Wszyscy trzej muszą być stale czujni. Izrael musi stawić czoła terroryzmowi i zagrożeniom ze strony wrogich państw, takich jak Iran. Tajwan jest zagrożony przez Chiny. Korea Południowa stoi w obliczu nieprzewidywalnego, brutalnego i agresywnego reżimu w Korei Północnej.
2320	27	pozostań lokalny
2320	29	W Europie kraje o bardziej zdecentralizowanych strukturach i systemach opieki zdrowotnej, takie jak Szwajcaria, Niemcy i Austria, doświadczyły mniej problemów, zwłaszcza podczas pierwszej fali zachorowań. Kraje takie jak Francja, Włochy i Hiszpania, których systemy opieki zdrowotnej są scentralizowane i pod silnym wpływem władz publicznych, poradziły sobie z kryzysem gorzej.
2320	31	Większość krajów, w tym Niemcy, chciała europejskiego rozwiązania w zakresie szczepień. Nie wiedzieli, że dostawa nigdy nie była rolą Brukseli. Plan i tak został zrealizowany, a wynik tego ruchu w kierunku centralizacji jest już dobrze znany: chaos i katastrofa.
2320	33	Błędem byłoby jednak zrzucanie większości odpowiedzialności na Unię Europejską. Można mu tylko zarzucić, że nie odmówił przyjęcia tej odpowiedzialności. Odpowiedzialność spoczywa na rządach krajowych, zwłaszcza dużych krajów, które naciskały na Brukselę, by wprowadziła scentralizowany plan.
23200	3	W raporcie organizacja pozarządowa oskarżyła armię ukraińską o zakładanie baz wojskowych w szkołach i szpitalach oraz przeprowadzanie ataków z terenów zaludnionych.
23200	5	Prezydent Ukrainy Wołodymyr Zełenski w czwartek wieczorem 4 sierpnia oskarżył Amnesty International o „próbę udzielenia amnestii terrorystycznemu państwu” Rosji, po tym jak organizacja pozarządowa oskarżyła Kijów o narażanie ludności cywilnej na niebezpieczeństwo w kontekście wojny z Moskwą. Dodał, że Amnesty International „przerzuca odpowiedzialność z agresora na ofiarę”. Wcześniej tego dnia szef ukraińskiej dyplomacji Dmytro Kouleba powiedział, że jest „oburzony” „niesprawiedliwymi” oskarżeniami organizacji pozarządowej.
23200	7	W raporcie opublikowanym w czwartek po czteromiesięcznym śledztwie organizacja pozarządowa oskarżyła ukraińskie wojsko o zakładanie baz wojskowych w szkołach i szpitalach oraz przeprowadzanie ataków z obszarów zamieszkałych, co według niej jest naruszeniem międzynarodowego prawa humanitarnego. „Kiedy armia ukraińska wkroczyła do obiektów cywilnych na terenach mieszkalnych, nie wzywała ludności cywilnej do ewakuacji okolicznych budynków ani nie pomagała ludności cywilnej w ich ewakuacji, tym samym powstrzymując się od podjęcia wszelkich możliwych środków ostrożności w celu ochrony ludności cywilnej” – napisano w szczególności w raporcie . Do akt dołączają zeznania mieszkańców, na przykład Mykoły, który mieszka w Donbasie i wyjaśnia: „Nie rozumiem, dlaczego nasza armia strzela z miast, a nie ze wsi. »
23200	9	„Fałszywa rzeczywistość”
23200	11	„Agresja na nasze państwo jest nieuzasadniona, inwazyjna i terrorystyczna. Jeśli ktoś pisze raport, w którym ofiara i agresor są w jakiś sposób stawiani na równi, jeśli analizuje się pewne dane o ofierze i ignoruje się działania agresora, to nie może być tolerowane” – dodał Wołodymyr Zełenski. w swoim codziennym oświadczeniu wideo.
23200	13	ZOBACZ TAKŻE – Ukraina potępia „niesprawiedliwy” raport Amnesty International, który oskarża ją o narażanie ludności cywilnej
23200	15	Dmytro Kouleba ze swojej strony oskarżył Amnesty International o „tworzenie fałszywej równowagi między prześladowcą a ofiarą, między krajem, który niszczy setki i tysiące cywilów, miast, terytoriów, a krajem, który desperacko się broni”.
23201	2	Kijów, Ukraina – Prezydent Ukrainy, która jest w stanie wojny od ponad pięciu miesięcy, ogłosił, że możesz teraz usunąć ukraińską flagę ze swojego zdjęcia profilowego bez obawy przed represjami.
23201	4	„Po prawie sześciu miesiącach wojny ogłaszam całemu światu, że możecie usunąć ukraińską flagę ze swojego zdjęcia profilowego i obiecuję, że nie będziemy źli” – powiedział dziś rano Wołodymyr Zełenski w filmie opublikowanym na portalu społecznościowym głoska bezdźwięczna. „Na początku nas to cieszyło, ale rozumiem, że po jakimś czasie chcesz znaleźć coś innego, żeby pokazać ludziom, że jesteś dobrym człowiekiem” – dodał głowa państwa. „Dziękujemy obywatelom z całego świata, którzy wspierali nas, zmieniając swoje zdjęcia profilowe, publikując filmy taneczne na TikTok i ucząc się kilku słów po ukraińsku na Duolingo przed powrotem do hiszpańskiego. »
23201	6	„To była wielka ulga, ponieważ od kilku tygodni myślałem o zastąpieniu ukraińskiej flagi na moim zdjęciu profilowym czymś związanym ze środowiskiem lub czymś w tym rodzaju” — mówi Thomas, Francuz, który lubi wspierać ważne cele, pokazując ich wsparcie za pomocą zaledwie kilku kliknięć. „Usuwając ukraińską flagę ze zdjęcia na LinkedIn, w końcu będę mógł znaleźć pracę, wyświetlając plakietkę #OpenToWork! »
23202	2	Podekscytowany zniesieniem prawa aborcyjnego Teksas chciałby teraz zakazać „kobietom w ogóle”.
23202	4	„Po chwili zastanowienia, jest to najlepsze rozwiązanie…. Kto rodzi homoseksualistów? Kobiety. Kto dokonuje aborcji? Kobiety. Kto nie posolił wystarczająco mojej lasagne? Moja żona. powiedział republikański gubernator Greg Abott.
23202	6	Podobnie jak w przypadku prawa do aborcji, rząd Teksasu polega na swoich obywatelach, aby wypowiadali się przeciwko osobom płci żeńskiej. Wypełnię swój obowiązek, aby zapobiec tej hańbie. Te istoty są całkowicie nieodpowiedzialne” – zwierzyła się nam Kelly, Amerykanka, która walczy o zakaz kobiet.
23204	2	Naukowcy z Uniwersytetu Stanforda (USA) opracowują bezprecedensowy filtr przeciwsłoneczny o współczynniku ochrony 450.
23204	4	Fala upałów, która dusi Francję, nie jest ostatnią. W pytaniu ? Globalne ocieplenie i jego katastrofalne skutki. Zespół amerykańskich badaczy właśnie kończy tworzenie „superkremu”. „Jego indeks 450 zdecydowanie blokuje coraz bardziej agresywne promienie UV i nie trzeba już ciągle myśleć o ponownej aplikacji, bo wystarczy jedna aplikacja na tydzień. »
23204	6	Jednak w Europie, a zwłaszcza we Francji, toczy się dyskusja na temat składu tego kremu nowej generacji. Podczas gdy dzisiaj coraz więcej marek mówi o „czystym” składzie swoich formuł, które szanują koralowce i gatunki morskie, ten krem ​​jest sprzeczny z tym trendem. Rzeczywiście składałby się w 90% z ropy naftowej: „Używamy go ze względu na jego właściwości odblaskowe, promienie UV odbijają się od tego nieprzezroczystego materiału i nie przenikają przez skórę. mówi jeden z naukowców zaangażowanych w ten projekt.
23206	3	Dość rzadko w Chinach internauci otwarcie krytykowali reakcję swojego rządu, który obwiniają za to, że nie zakazał lądowania Nancy Pelosi na Tajwanie.
23206	5	To dość niezwykłe, że chińscy nacjonaliści publicznie krytykują swój rząd. Jednak po niespodziewanej wizycie Nancy Pelosi na Tajwanie niektórzy nie pojechali tam z martwą ręką. W artykule opublikowanym w czwartek, 4 sierpnia, New York Times przytoczył kilka zeznań Chińczyków, którzy byli niezadowoleni z braku bezpośredniej reakcji chińskiego rządu, gdy samolot przywódcy amerykańskich deputowanych wylądował 3 sierpnia w Tajpej .
23206	7	„Nie rób pokazu mocy, jeśli nie masz mocy” – powiedział na przykład jeden z użytkowników w sieci Weibo. „Co za upokorzenie” — napisał inny. Niektórzy porównują Armię Ludowo-Wyzwoleńczą do chińskiej drużyny piłkarskiej, uważanej za pośmiewisko kraju, która ani razu nie zakwalifikowała się do mistrzostw świata. Inne reakcje były również bardziej siarkowe: niektórzy członkowie partii komunistycznej powiedzieli w We Chat, że ze wstydu chcieliby zrezygnować z rządu, a weteran armii powiedział, że z tych samych powodów nie chce już rozmawiać o swoich doświadczeniach wojskowych. , donosi New York Times.
23206	9	Źródło ich gniewu? Chiny, które obiecały reperkusje po wizycie Pelosi, nie przeprowadziłyby ich według nich. Kiedy przewodnicząca Izby Reprezentantów Stanów Zjednoczonych wspomniała o swojej wizycie na Tajwanie, chociaż powiedziała „przyjdź w pokoju”, wściekłe Chiny szybko wspomniały o potencjalnej eskalacji militarnej, jeśli wizyta mówcy zostanie podtrzymana. Kilka minut po wylądowaniu tego ostatniego Chiny ogłosiły „ukierunkowane działania militarne” wokół wyspy i chęć wprowadzenia sankcji gospodarczych wobec sąsiada. Ale brak konkretnych działań wojskowych po przybyciu Nancy Pelosi rozczarował niektórych chińskich nacjonalistów. W środę po południu rzeczniczka MSZ Hua Chunying odpowiedziała, że ​​wierzy, że Chińczycy są ludźmi racjonalnymi i mają zaufanie do swojego kraju i rządu.
23206	11	Chiński rząd podjął działania
23206	12	Jednak w czwartek 4 sierpnia Chiny rozpoczęły serię manewrów wojskowych wokół Tajwanu. Według Tokio pięć pocisków rozbiło się na japońskich wodach terytorialnych. Co najmniej 11 kolejnych uderzyłoby w wody na północ, południe, a następnie na wschód od wyspy. W sumie 27 samolotów Armii Ludowo-Wyzwoleńczej przeniknęło do okolicznych terenów. Pociski podobno przeleciały nad wyspami Matsu, kilka kilometrów od chińskiego wybrzeża.
23207	3	UE uważa, że ​​mieszkający w Rosji 72-letni Wiktor Janukowycz nadal „odgrywa rolę w podważaniu lub zagrażaniu integralności terytorialnej, suwerenności i niezależności Ukrainy”.
23207	5	Państwa członkowskie Unii Europejskiej nałożyły w czwartek (4 sierpnia) sankcje na byłego prorosyjskiego prezydenta Ukrainy Wiktora Janukowycza i jego syna Ołeksandra za ich rzekomą rolę w zagrożeniu bezpieczeństwa Ukrainy. Rada Europejska poinformowała w oświadczeniu, że obaj mężczyźni zostali dodani do listy europejskich sankcji wprowadzonych „w odpowiedzi na nieuzasadnioną rosyjską agresję wojskową na Ukrainę”.
23207	7	Wiktor Janukowycz rządził Ukrainą od lutego 2010 do lutego 2014, kiedy to został obalony przez ludowe powstanie przeciwko zwrotowi jego rządu, który odwrócił się od Zachodu, by zbliżyć się do Moskwy. Rosja prezydenta Putina zareagowała na klęskę sojusznika zajęciem ukraińskiego półwyspu Krym i enklawy we wschodnim regionie Donbasu. W lutym Moskwa rozpoczęła zmasowaną ofensywę przeciwko Ukrainie. Kilka państw członkowskich Unii Europejskiej i NATO zapewnia Kijowowi wyrafinowaną broń, aby pomóc mu się bronić, a Bruksela przyjęła szereg sankcji.
23207	9	„Rola w osiągnięciu integralności terytorialnej” Ukrainy
23207	10	UE uważa, że ​​mieszkający w Rosji 72-letni Wiktor Janukowycz nadal „odgrywa rolę w podważaniu lub zagrażaniu integralności terytorialnej, suwerenności i niezależności Ukrainy”. W oświadczeniu opublikowanym w czwartek w Dzienniku Urzędowym UE zarzuca się mu spiskowanie w celu próby powrotu do władzy na Ukrainie, jeśli rosyjskiej inwazji uda się obalić prezydenta Wołodymyra Zełenskiego. „Według różnych źródeł Wiktor Janukowycz brał udział w specjalnej rosyjskiej operacji mającej na celu zastąpienie nim prezydenta Ukrainy w pierwszych fazach nielegalnej agresji wojskowej na Ukrainę” – czytamy w gazecie. Jego syn został objęty sankcjami z tego samego powodu i za „przeprowadzanie transakcji z grupami separatystycznymi w regionie Donbasu”.
23209	2	Premier przemawiał z okazji czterdziestej rocznicy dekryminalizacji homoseksualizmu.
23209	4	"Bitwa nie jest wygrana, wciąż trzeba podjąć kroki. Premier Elisabeth Borne zapowiedziała w czwartek, 4 sierpnia, powołanie „przed końcem roku” „ambasadora praw LGBT+”. Podlegający Ministerstwu Europy i Spraw Zagranicznych ten ostatni ""będzie niósł głos Francji i będzie bronił w szczególności powszechnej dekryminalizacji homoseksualizmu i przejściowości"" - zaznaczył szef rządu."
23209	6	Elisabeth Borne przemawiała podczas wizyty w ośrodku LGBT+ w Orleanie (Loiret), z okazji czterdziestej rocznicy dekryminalizacji homoseksualizmu. Premier zapowiedział też powołanie funduszu w wysokości 3 mln euro, który ma na celu stworzenie dziesięciu nowych ośrodków LGBT+ oraz finansowanie 35 już istniejących. „Chcemy, aby w każdym regionie Francji były co najmniej dwa ośrodki i co najmniej jeden ośrodek w każdym regionie zamorskim” – dodała. Fundusz ten zostanie ujęty w ustawie budżetowej na rok 2023, a jego kwota obejmie lata 2023-2026. W 2023 roku zostanie wydanych 1,5 miliona euro, powiedział Matignon.
2321	3	W przypadku braku neutralności Szwajcarii, złotnika w tej sprawie, między Zachodem z jednej strony, a Chinami, Indiami i Rosją z drugiej strony, to świat i Szwajcaria mogą ponieść konsekwencje.
2321	5	6 sierpnia 2014 opublikowałem artykuł o szwajcarskiej neutralności i wojnie na Ukrainie. Przypomniałem tam, że neutralność Szwajcarii miała swój początek w klęsce pod Marignan (1515), która położyła kres polityce ekspansji konfederatów.
