doc_id	paragraph_id	po-ge
2521	10	Impfverordnungen werden auch und vielleicht in erster Linie von Ländern bekannt gegeben, in denen das Präparat von relativ vielen Einwohnern freiwillig eingenommen wurde. Dies ist in Italien der Fall, wo bis zu 87 Prozent der Menschen geimpft wurden. Bürger ab 12 Jahren. Dieses Land war das erste, denn bereits im Oktober letzten Jahres führte es auch die Pflicht ein, einen Covid-Pass an Arbeitsplätzen in allen Wirtschaftssektoren zu haben. Seit April sind unter Androhung von Zahlungsaussetzung und -aussetzung Impfungen für medizinisches Personal und Apotheker obligatorisch, und am 15. Dezember wurde diese Bestimmung auf Lehrer und Vertreter uniformierter Dienste ausgedehnt. Am 5. Januar trat ein weiteres Gesetz in Kraft, das diesmal allen Einwohnern über 50 vorschreibt, eine Injektion zu erhalten.
2521	12	Mitglieder der Regierung von Mario Draghi argumentierten, dass sie auf diese Weise eine Verschlechterung der Lage in der vom Virus am stärksten bedrohten Gruppe der Gesellschaft verhindern wollten. Obwohl Italien wie andere Länder in Europa derzeit einen deutlichen Anstieg der Infektionen verzeichnet, belastet die nächste Welle das Gesundheitswesen nicht mehr so ​​stark wie in den beiden Jahren zuvor – Impfstoffen sei Dank. Vor allem aus Angst vor noch unbekannten Varianten des Virus führen die Behörden bei Risikogruppen Impfpflichten ein. Der sanfte Umgang der Omicron mit der Gesellschaft bedeutet nicht, dass spätere Mutationen genauso harmlos sind, daher muss die Immunität mit allen verfügbaren Mitteln gestärkt werden. Im italienischen Fall sanktioniert diese Anordnung weitgehend den bestehenden Stand der Dinge. Ungeimpfte Bürger über 50 sind selten, zwei Dosen des Präparats haben bereits über 91 Prozent eingenommen. Italiener über 60 Jahre.
2521	14	Österreich verhängt Bußgelder
2521	16	Das erste Land, in dem jeder Bürger geimpft werden muss, wird Österreich sein. Am 1. Februar tritt das Gesetz in Kraft, wonach jeder, der sich weigert, mit Konsequenzen rechnen muss: zunächst mit einer Verwarnung, ab Mitte März mit einem Bußgeld. Impfgegner können mit einer Geldstrafe von bis zu 3,6 Tausend geahndet werden. Euro.
2521	18	Obwohl die Impfquote in Österreich bei 72 Prozent liegt. – weniger als in Italien oder Portugal, aber immer noch über dem EU-Durchschnitt – beabsichtigt die Regierung nicht, einen reduzierten Tarif anzuwenden. Bundeskanzler Alexander Schallenberg erklärte sogar öffentlich, dass nur die Akzeptanz des Impfstoffs durch alle Bürger das Land aus der endlosen Spirale von Lockdowns, Quarantänen und der Angst vor neuen Varianten herausführen könne. Er hat auch keine Angst vor den fast wöchentlich organisierten Protesten in Wien und anderen Städten. Denn obwohl sie laut und effektiv sind, versammeln sie keine Menschenmassen. Zumindest nicht genug, um Schallenbergs Politik zu beeinflussen.
2521	20	Griechenland kämpft gegen die Plage gefälschter Zertifikate
2521	22	Einwohner Griechenlands, die 60 Jahre oder älter sind, zahlen wiederum 100 Euro im Monat, wenn sie nicht geimpft werden. Ministerpräsident Kyriakos Mitsotakis kämpft seit mehreren Monaten gegen Impfgegner. Im Oktober machte er Impfpflicht für alle Beschäftigten im medizinischen Bereich, auch in Privatkliniken. Es beschränkt auch systematisch die Möglichkeit, am öffentlichen Leben teilzunehmen, auf diejenigen, die keine gültigen Covid-Zertifikate haben.
2521	24	Jetzt, wie in Italien, zwingt es die Ältesten, sich impfen zu lassen. Das Argument ist einfach - bis zu 90 Prozent. der Todesfälle in Griechenland fallen in diese Altersgruppe. Zudem wird das Land von einer Plage gefälschter Impfausweise heimgesucht. Laut Euronews bis zu 100.000 Bürger können ein falsches Zertifikat haben. Auf dem Schwarzmarkt reichen sie von 400 Euro in Städten bis zu nur 50 Euro in ärmeren Landesteilen. Aus diesem Grund hat Mitsotakis einige der höchsten Strafen für pandemische Fälschungen eingeführt. Allein der Besitz eines gefälschten Zertifikats kann zu einer Geldstrafe von 5.000 führen. Euro, und für die Herstellung zahlen Sie bis zu zehnmal mehr.
2521	26	Zwangsimpfungen reichen nicht aus
2521	28	Und wie sieht es in anderen Teilen Europas aus? Ab September müssen französische Mediziner, aber auch Personen, die im Transportwesen und im öffentlichen Verkehr beschäftigt sind, geimpft werden. Der Gesundheitsminister Olivier Véran hat angekündigt, dass es keine universelle Impfpflicht geben wird, aber es kann argumentiert werden, dass dies nicht erforderlich wäre. Präsident Emmanuel Macron schränkt den Spielraum von Impfgegnern systematisch ein und schließt sie von der Teilnahme an späteren Segmenten des öffentlichen Lebens aus. Zudem läuft die Impfkampagne deutlich besser als erwartet. Die gleiche Annahme leitet die Strategie Großbritanniens. Dort führt die Regierung keine Verpflichtung ein, weil das Präparat zu über 90 Prozent in Anspruch genommen wurde. Einwohner.
2521	30	Kombiniert mit einer klaren, entschlossenen und konsequenten Politik führt dies zu messbaren Ergebnissen. Es muss betont werden, dass die Impfpflicht, selbst stark durchgesetzt und mit harten Strafen verbunden, das Virus nicht von alleine vertreiben wird. Sie besteht den Test nur, wenn sie eines von vielen Instrumenten der öffentlichen Ordnung ist. Impfstoffe, kombiniert mit Beschränkungen des ungeimpften, universellen Zugangs zu Tests und vor allem einer effektiven Informationskampagne, retten wirklich Leben – aber nur für diejenigen, die sie tatsächlich einnehmen.
2522	2	COVID-19. WHO-Bericht über übermäßige Todesfälle. Nur Rumänien ist schlimmer als Polen
2522	4	Die COVID-19-Pandemie hat zu einem Anstieg der Zahl der Todesfälle in Polen geführt. Nach Angaben der Weltgesundheitsorganisation starben in Polen 19 Prozent. mehr Menschen als in den Vorjahren.
2522	6	Seit Beginn der SARS-CoV-2-Coronavirus-Pandemie haben sich in Polen insgesamt 6 Millionen 6.000 298 Menschen infiziert. 116.290 mit dem Virus infizierte Menschen starben an COVID-19.
2522	8	WHO: Während der COVID-19-Pandemie starben in Polen 19 Prozent mehr Leute
2522	10	Die Weltgesundheitsorganisation hat Daten zu den überzähligen Todesfällen infolge der Coronavirus-Pandemie veröffentlicht. Nach Angaben der WHO lag Polen bei der Zunahme der Sterblichkeit an zweiter Stelle. 19 % starben. mehr Menschen als zuvor starben. Vor uns in der Rangliste, in der sich nur die reichsten Länder qualifizierten, war nur Rumänien - dort starben 20 Prozent. Leute mehr.
2522	12	In anderen europäischen Ländern war die Exzesszahl der Todesfälle viel geringer und betrug:
2522	14	- Großbritannien - 12 Prozent
2522	15	- Italien - 12 Prozent
2522	16	- Spanien -12 Prozent
2522	17	- Deutschland - 11 Prozent
2522	18	- Niederlande - 9 Prozent.
2522	19	- Portugal - 9 Prozent.
2522	20	- Belgien - 8 Prozent.
2522	21	- Griechenland - 8 Prozent.
2522	22	- Frankreich - 7 Prozent.
2522	23	- Schweden - 6 Prozent
2522	25	In Ländern mit mittlerem Einkommen wurde der größte Anstieg der Todesfälle in Peru (97 %), Ecuador (51 %) und Mexiko (41 %) verzeichnet. In den ärmsten Ländern gab es die höchsten Todesfälle in Bolivien (49 %), im Iran (29 %) und in Indonesien (28 %).
2522	27	Coronavirus in Polen - die neuesten Informationen
2522	29	Das Gesundheitsministerium gab am Mittwoch bekannt, dass vom 19. bis 25. Mai in Polen 1.871 Fälle einer Coronavirus-Infektion bestätigt wurden, darunter 166 Reinfektionen. Insgesamt starben 60 Menschen – allein aufgrund von COVID-19 waren es 14 Menschen und aufgrund der Koexistenz von COVID-19 mit anderen Krankheiten – 46 Menschen. In der vergangenen Woche wurden fast 56.000 Tests auf das Vorhandensein des Coronavirus durchgeführt.
2523	4	Ministerpräsident Mario Draghi hat den Kurs verschärft: Für den Eintritt ins Schwimmbad, Museum oder zum Essen in einem Restaurant sind Impfungen notwendig. Die Entscheidung löste eine Protestwelle aus, von der Rechtsradikale profitieren.
2523	6	Noch vor wenigen Monaten, bevor das Delta die Krankheits- und Todeszahlen wieder in die Höhe trieb, glaubte man auf der Apenninenhalbinsel, dass es keine Impfpflicht geben würde. Obwohl die Regierung in Rom als erste in Europa allen Angehörigen der Gesundheitsberufe und Apothekern unter Androhung von Lohnentzug oder Berufsverbot eine Spritze auferlegte, wehrte sie sich lange gegen die Spaltung der Gesellschaft in Geimpfte und Ungeimpfte. Gesundheitsminister Roberto Speranza hat wiederholt gesagt, dass Impfungen das wichtigste Instrument im Kampf gegen die Pandemie sind, aber er fördert sie lieber, als sie zu erzwingen. Darüber hinaus gewann die Stichaktion selbst nach einem eher schleppenden Start im Frühjahr an Stärke.
2523	8	Die Behörden hofften außerdem, dass die Bürger die Tragödie, die sie vor etwas mehr als einem Jahr getroffen hatte, nicht vergessen hatten. Bilder, die um die Welt gegangen sind, wie Lastwagenkonvois, die Covid-19-Opfer aus Bergamo transportieren, haben sich in die Vorstellungskraft der Italiener eingeprägt. Das Land baut sich langsam wieder auf – wirtschaftlich, aber auch als Gemeinschaft. Wenn also nicht die Bitte der Regierung, so sollte zumindest die Erinnerung an die Katastrophe die Einführung des Coronavirus-Impfstoffs fördern.
2523	10	Mario Draghi lässt es ruhig angehen
2523	12	Hoffnungen erwiesen sich als vergebens. Obwohl in dieser Woche die Zahl der Einwohner, die beide Dosen des Präparats eingenommen haben, die psychologisch wichtige Schwelle von 30 Millionen überschritten hat, was bedeutet, dass die Hälfte der erwachsenen Bevölkerung geimpft ist (mehr als in Frankreich, Deutschland oder Polen), ist Draghi nicht zufrieden. Nicht nur wegen des Deltas und der Zunahme der Fälle - diese sind bisher leicht, auf dem Niveau von 4-5 Tausend. neue Fälle pro Tag, viel weniger als in Großbritannien oder Spanien. Italien hat Ende Juli und Anfang August Hochsaison. Einheimische und Touristen strömen in Scharen an die Strände, in die Berge, in historische Städte und Dörfer. Grenzschließungen kommen nicht in Frage. Der Tourismus belastet die italienische Wirtschaft zu sehr, sie könnte einen weiteren Schlag nicht überstehen. Resorts, Hotels und Restaurants müssen geöffnet bleiben.
2523	14	Es gibt noch einen zweiten Grund, der mit dem ersten zusammenhängt. Die Wirtschaft erholt sich, und zwar schneller als von Experten vorhergesagt. Anfang des Jahres prognostizierte die Notenbank ein Wachstum von 4,4 %. BIP, und nach dem ersten Quartal revidierte er die Prognose nach oben. Er schätzt nun, dass die Wirtschaft um 5% wachsen wird. Einige Experten stellen noch ehrgeizigere Thesen auf und hoffen auf einen höheren Konsum. Kurz gesagt, Italien versucht, finanziell von den Knien zu kommen, und es geht ihm besser als erwartet. Daher darf der Wiederaufbau nicht durch eine weitere Infektionswelle behindert werden, gefolgt von einem auch nur fragmentarischen Lockdown.
2523	16	Deshalb geht Draghi lieber auf Nummer sicher. Der Zugang zu Museen, Galerien, Kinos, Theatern, Fitnessstudios und Schwimmbädern, Cafés und Restaurants ist von nun an nur noch für diejenigen möglich, die sich mit den sogenannten grüner Pass (Pass zur Bestätigung der Impfung), oder sie erholen sich oder haben ein frisches negatives Coronavirus-Testergebnis.
2523	18	Die Situation änderte sich sofort. Fast 700.000 haben sich zur Impfung angemeldet. Menschen. In einigen Regionen des Landes wie Latium und Sizilien bedeutete dies eine Steigerung von bis zu 100 oder 200 Prozent. Sizilien und Sardinien, traditionelle Urlaubsziele vor allem für inländische Touristen, entgingen im letzten Moment der Axt des Sanitätsregimes – aufgrund des Anstiegs der Fallzahlen dürften einige Einschränkungen zurückkehren, einschließlich früherer Schließungen.
2523	20	Impfgegner haben politische Gönner
2523	22	Nicht jeder in Italien mochte diese Pflicht. Anti-Impf-Bewegungen wurden aktiv, die zwar weniger zahlreich und traditionell weniger in der Gesellschaft verwurzelt waren als beispielsweise in Frankreich, aber am Wochenende für viel mediales Aufsehen sorgten. Covidoskeptiker gingen in Palermo, Neapel, Turin und in Mailand durch die berühmte Galerie Victor Emmanuel II auf die Straße und riefen, dass die Impfpflicht ein Angriff auf ihre Bürgerrechte sei und dass die Regierung nicht so tief in ihr Leben eingreifen könne. Sie fügten auch populistische Slogans hinzu, in denen es darum ging, die Macht in die Hände des Volkes zu legen, Draghim terrorisierte „einfache Bürger“ und die vollständige Liberalisierung der Wirtschaftstätigkeit als einziges Rezept für eine Rückkehr zur Normalität.
2523	24	Und obwohl sich das auf den ersten Blick nicht wesentlich von den Aktivitäten unterscheidet, die Impfgegner in anderen Ländern ausüben, ist die italienische Version der Bewegung besonders gefährlich, weil sie einen wirksamen politischen Schirmherrn gefunden hat. Die extreme Rechte profitiert bereits von der Zurückhaltung eines kleinen Teils der Gesellschaft gegenüber Impfungen: Radikale haben es geschafft, das Thema Impfung mit einem völlig neuen Narrativ zu versehen, das nichts mit der Pandemie zu tun hat. Wenn sie gegen Impfpässe protestieren, sprechen sie nicht über Fragen der öffentlichen Gesundheit oder Hygiene. Sie verstricken das Thema Impfungen in den aktuellen Weltanschauungskonflikt und Kulturkampf der progressiven Linken mit populistischem Nationalismus.
2523	26	Giorgia Meloni ist auf Erfolgskurs
2523	28	"Nur einen Tag nach Bekanntgabe der Impfpflicht schrieb Giorgia Meloni, die Vorsitzende der Italienischen Brüder, der derzeit rechtsextremsten und populärsten italienischen Gruppierung, im Parteiblatt eine feurige Kolumne gegen den Ministerpräsidenten. Interessanterweise beschuldigte sie ihn nicht der Verletzung bürgerlicher Freiheiten, was ein zu erwartendes Argument wäre, sondern der Heuchelei. Ihrer Meinung nach verletzt Draghi die Souveränität der Nation, weil er Impfungen verlangt, um italienische Schwimmbäder zu benutzen, italienische Kunst zu sehen oder italienische Mannschaften zu unterstützen, während er dieses Kriterium nicht auf Migranten anwendet, die das Mittelmeer überqueren und ""an italienischen Stränden landen"". Auf diese Weise hat Meloni die Diskussion über Impfstoffe umgeschrieben. Die Impfgegner muss er nicht überzeugen – sie werden das Präparat wahrscheinlich sowieso nicht akzeptieren. Allerdings gibt es in Italien – wie in jedem anderen Land auch – eine recht große Gruppe, die sich noch nicht für eine Impfung entschieden hat."
2523	30	Auf diese Weise beeinflusst die extreme Rechte die Unentschlossenen stark und bringt das Thema Nötigung in eine breitere politische Debatte ein. Dank dessen geht es nicht mehr um die Pandemie, sondern um die Vision des Staates und seinen Platz in Europa. Davon profitieren vor allem die Italian Brothers, deren Mitglieder in den sozialen Medien aktiv sind und Proteste mitorganisieren. Matteo Salvini, der Anführer der Liga, versucht, sie zu schlagen, aber Meloni ist auf dem Vormarsch. Salvini scheint seinen Moment verschlafen zu haben - er versucht seit Jahren, Migrationsthemen aufzugreifen, aber als er selbst Vizepremier und Chef des Innenministeriums war, hat er trotz seiner Versprechungen wenig an dieser Angelegenheit geändert.
