doc_id	paragraph_id	it-fr
26271	1	"DRAGHI FALLS, PUTIN GODE - GRAMELLINI : ""EXCUSEZ LA PENSÉE MALVEILLANTE (CE SERA LA CHALEUR), MAIS CONSIDÉRANT LA POSITION COMMUNE DU COMTE ET DE SALVINI SUR LA GUERRE, LE VRAI MYSTÈRE N'EST PAS QUE LE GOUVERNEMENT SOIT TOMBE, MAIS COMMENT A-T-IL DURÉ JUSQU'À HIER…"""
26271	3	Parmi les effets néfastes du réchauffement climatique, il faut compter la folie estivale de la politique italienne. Lorsque les scientifiques décideront de prendre la question au sérieux, ils ne pourront que découvrir des liens évidents entre l'augmentation des températures et le comportement de Salvini et Conte, déjà protagonistes il y a trois étés d'un double coup de théâtre qui - maintenant on peut le dire - a été un double coup de soleil et a conduit l'un à renverser un gouvernement dont il était ministre et l'autre à rester au Palazzo Chigi avec le soutien de l'opposition.
26271	5	Ce qui s'est passé ces derniers jours confirme les soupçons que certains climatologues avançaient déjà alors : Conte s'est éclipsé de la majorité d'urgence, certes pas parce que l'urgence était passée, mais dès que le baromètre a atteint 38 degrés. Alors que Salvini attendait qu'il atteigne les 40 ans pour décourager un gouvernement auquel il avait renouvelé sa confiance pas plus tard que jeudi dernier.
26271	7	Cependant, il serait injuste de dire que la chaleur n'a fait que les affecter : elle a miné les Ronzulli et Gelmini de Berlusconi, réduits à se chamailler au Sénat comme deux automobilistes aux feux rouges, et a même écorché l'aplomb de Draghi, qui, lorsqu'il n'a pu plus précisément, il a commencé à enlever des cailloux de ses chaussures qui ressemblaient au Mont Blanc. Au fait, excusez la pensée malveillante (ce doit être la chaleur), mais étant donné la position commune de Conte et Salvini sur la guerre, le vrai mystère n'est pas que le gouvernement soit tombé, mais comment il a réussi à durer jusqu'à hier.
26272	1	"C'est le Berlusconi habituel : ""Allez l'Italie à 20%, on indiquera le premier ministre"". Sur les transfuges : ""Ils vont disparaître comme Alfano"""
26272	3	"Rome, 29 juillet – Silvio Berlusconi ne baisse pas les bras et porte Forza Italia à 20%. Dans cette phase convulsive de la politique italienne, entre espions russes imaginaires et hackers qui font tomber Draghi, les habituels côtés droit et gauche qui laissent – ​​surtout maintenant – le temps qu'ils trouvent, le Cavaliere de 86 ans prend momentanément le devant de la scène en lançant la déclaration habituelle ""à la Berlusconi"", c'est-à-dire l'impossible, que personne n'imaginerait jamais, comme l'a également rapporté l'Agi."
26272	5	"Berlusconi : ""Allez l'Italie à 20%, le premier ministre indiquera"""
26272	7	"Déjà le mois dernier la Cav s'était déchaînée dans le même « pronostic ». Car Silvio Berlusconi est comme ça, pas seulement avec ""son"" Forza Italia. Indestructible, têtu et mégalomane, il a presque besoin de poursuivre des objectifs impossibles, dans la dynamique qui le distingue. Alors, pour l'amour du ciel, la vie réserve toujours des surprises. En 2013, personne ne s'attendait à son dernier exploit électoral, pourtant, avec une campagne électorale à vingt ans, il a réussi à obtenir près de 22 % des voix, pour un parti comme le PDL que tout le monde déclinait désormais. Maintenant, bien sûr, l'entreprise est encore plus improbable : Fi est un parti qui stationne depuis des années sous les 10 % des voix, et le porter aux niveaux actuellement imaginés par Berlusconi serait un miracle électoral. Mais le chevalier est têtu, beaucoup. Son défaut et sa ressource, toujours."
26272	9	"Les transfuges ""disparaîtront comme Alfano et Bondi"""
26272	11	"Le courage du personnage ne peut certainement pas être remis en question. A 86 ans, Berlusconi en a pour tout le monde, même pour ceux qui ont quitté Forza Italia après la chute du gouvernement Draghi. Dans les déclarations publiées par Ansa, et diffusées lors de l'émission Zona Bianca, le président de Forza Italia s'est exprimé ainsi : ""Je suis attristé car franchement je ne pensais pas qu'ils trouveraient un avantage à aller ailleurs, ce n'est jamais arrivé pour tous ceux qui sont partis de Forza Italia, d'Alfano à Bondi ont disparu et disparaîtront aussi"". Enfin : « Je vais aussi faire campagne sur les réseaux sociaux. Je me sens en forme et je pense que je peux faire des choses convaincantes et je pense qu'il n'y aura pas de rassemblements, du moins je considère que les présences territoriales sont inutiles"
26273	1	Wuhan, bon retour au confinement : 1 million de personnes enfermées pour 4 cas asymptomatiques
26273	3	Rome, 28 juillet - Une nouvelle qui va faire planer le ministre de la Santé Roberto Speranza et son fidèle bras droit Walter Ricciardi : le confinement est revenu à Wuhan. Les autorités chinoises ont ordonné le confinement - pour 3 jours - de la population de Jiangxia, une banlieue de la ville, où vivent environ un million de personnes. La décision a été prise suite à l'apparition de 4 cas asymptomatiques de coronavirus, tombés par hasard sur les maillages très denses du réseau de contrôle et de traçage de la contagion en vigueur au pays du Dragon. C'est la première fois depuis 2020 que la métropole chinoise, qui compte au total 12 millions d'habitants, ordonne à nouveau un confinement.
26273	5	Le confinement revient à Wuhan
26273	7	"La Cina sembra quindi ben intenzionata a mantenere la propria politica «zero Covid», tenendo in campo lockdown, restrizioni di movimento e test su larga scala, nonostante le varianti più contagiose e asintomatiche della malattia sembrino essere in grado di sfuggire a molte delle misure di Control. Une politique, celle du ""zéro Covid"", de plus en plus au centre des polémiques en raison des coûts sociaux et économiques très élevés, mais jugée indispensable par les autorités."
26273	9	L'incroyable cas de Shenzhen
26273	11	"Comme à Shenzhen, le hub technologique du sud de la Chine, où bien que les établissements de santé affirment avoir limité la dernière épidémie de Covid-19 dans la ville, ils ont décidé de ne pas assouplir les restrictions et les mesures de prévention extrêmes. Les autorités ont déclassé trois zones de ""zones à haut risque"" à ""risque moyen"" et cinq zones ""à risque moyen"" à des zones ""à faible risque"", désignant un autre bâtiment comme ""à haut risque"". Dans ce domaine spécifique, la loi n'autorise pas les citoyens à quitter leur domicile tandis que ceux des zones à risque moyen ne peuvent pas quitter leurs communautés résidentielles. Des mesures qui paraissent incroyablement dures face aux données chinoises sur la contagion : mercredi 79 infections transmises localement ont été signalées dans tout le pays (dont une seule à Shenzhen) et 41 cas importés."
26274	1	Sbarchi, Italie assiégée par des ONG : 1.400 clandestins sur le point d'être débarqués
26274	3	Rome, 28 juillet - Les ONG attaquent-elles l'Italie ? Peut-être pas dans un sens strictement militaire, mais techniquement, ce à quoi nous allons assister dans les prochains jours est une énième hécatombe contre Lampedusa, les côtes italiennes et, par conséquent, notre souveraineté. Les chiffres rapportés par le Journal sont impressionnants et ne peuvent être ignorés.
26274	5	L'armée des ONG attaque l'Italie : voici comment
26274	7	"Trois navires, tous des ONG (d'accord), tous chargés d'immigrés clandestins (pardon, ""migrants""), tous à destination de l'Italie : si ce n'est pas une armée ou une flotte navale militaire, nous sommes proches. On commence par l'habituel Ocean Viking qui en transporte 387. Puis il y a le Geo Barents, 232 personnes à bord. Enfin, le Sea Watch 3 qui en contient 438. Au total, 1 421. Aux destins différents, les trois navires virent droit vers notre pays. L'Ocean Vikings, par exemple, se déplace près des eaux territoriales italiennes, près de Lampedusa, tandis que Sea Watch 3 est stationné près de Pozzallo, à quelques kilomètres de la limite. Le tout pendant que Lampedusa, comme nous le disions il y a quelques jours, explose."
26274	9	Lampedusa à genoux depuis des semaines
26274	11	"L'île est dans une situation pour le moins dramatique. Le hotspot, déjà rempli de près de 2 000 clandestins ces derniers jours, avec une capacité maximale de la moitié, pourrait métaphoriquement (et peut-être même littéralement) prendre feu. Parce que les débarquements n'ont pas l'intention de s'arrêter. Ceux qui promeuvent le phénomène n'en veulent pas, les trafiquants d'êtres humains et les esclavagistes n'en veulent pas, ceux qui insistent pour opprimer le peuple italien, innocent jusqu'à preuve du contraire, en le forçant à subir une invasion dans ses propres maisons n'en veulent pas. Le record d'atterrissages en 24 heures était de 29 en 2020, mais il a été largement renversé par l'enfer de ces derniers jours : 32. Et Lampedusa elle-même a déjà ""accueilli"" 600 personnes pas plus tard qu'hier soir. Égyptiens, Syriens, Pakistanais, Tunisiens, Bengalis. Toujours sans papiers. Et sans droits. Comme les Italiens, après tout."
26275	1	« Écologistes radicaux chics » : Rampini écrase Gretini et De Gregorio s'énerve (Vidéo)
26275	3	Coup de fouet aux écologistes chics radicaux et réponse prompte pour Concita De Gregorio, irritée par la définition, comme si elle avait été piquée au vif. Federico Rampini, animateur d'In Onda sur La7, écrase les gretini, avec une analyse difficilement contestable.
26275	5	Écologistes radicaux chics, Rampini asphalte De Gregorio
26275	7	"« Nous parlons de justice sociale. Le Sri Lanka est affamé en ce moment, littéralement affamé. Des émeutes massives ont forcé le président à fuir. Il y a quelques années - tonne Rampini - leurs gouvernants ont eu la bonne idée de suivre les conseils d'écologistes occidentaux chics radicaux qui leur conseillaient de convertir l'agriculture aux méthodes agro-biologiques. Les récoltes se sont effondrées et il n'y a plus de nourriture au Sri Lanka. Le mouvement écologiste radical chic occidental en a sur la conscience, mais il n'en parle pas. Elle ne se réconcilie pas avec ses propres erreurs, avec ses propres visions insensées inspirées par une idéologie apocalyptique et des slogans qui n'ont rien à voir avec la réalité""."
26275	9	"Vous préférez les snobs ambiants ? ""Comme quand Greta..."""
